,Date,Content,Label
3583,2022-07-12 18:13:23+00:00," otsukareeee iosora tamatin it take two omedetouuu nga nyangka sih sebenarnya beneran dit ",2
3584,2022-07-12 18:06:59+00:00," di buff kah yop ",2
3585,2022-07-12 17:26:34+00:00," selamat yopiiiiiiiiiiiiiii ",2
3586,2022-07-12 17:18:21+00:00," azab vtuber yang gabagi bagi ",0
3587,2022-07-12 17:00:51+00:00," smuggg yopiiii ",2
3588,2022-07-12 16:17:32+00:00," wah bakal pusing berat sih kalau hari full makan daging ",1
3589,2022-07-12 15:54:59+00:00," jir kare aku dari dulu pengen nyobain kare jepang tapi ga bisa bikin nya ",2
3590,2022-07-12 15:33:15+00:00," talisman udah ada quick sheate atau talisman yg ada slot level ",1
3591,2022-07-12 15:15:31+00:00," lho yang versi benang mana ",2
3592,2022-07-12 15:10:16+00:00," selamat ya yopi atas k subs nya ",2
3593,2022-07-12 15:10:14+00:00," masa iya segede gitu ",2
3594,2022-07-12 15:03:05+00:00," itu kan istri anda kenapa harus iri ",2
3595,2022-07-12 14:47:59+00:00," omedetou nselamat atas k subs nya iofi ",2
3596,2022-07-12 14:02:44+00:00," tanpa santan ",2
3597,2022-07-12 13:37:56+00:00," congrats semangat selalu iofi ",2
3598,2022-07-12 13:25:07+00:00," pake yg ini fi ",2
3599,2022-07-12 13:12:28+00:00," anjir buffed ",0
3600,2022-07-12 13:09:14+00:00," milestone selanjutnya adalah nice number ",2
3601,2022-07-12 12:51:18+00:00," semakin yaqin iofi tawawa wkwkwwk ",2
3602,2022-07-12 12:41:09+00:00," eumm pagi lof ",2
3603,2022-07-12 12:34:57+00:00," pagi dengan kehaluan ",2
3604,2022-07-12 12:27:31+00:00," catet yop catet biar ntar nagihnya gampang ",2
3605,2022-07-12 12:21:46+00:00," iofi wangy ",2
3606,2022-07-12 12:06:23+00:00," kopi nikmat tidak bikin kembung ",2
3607,2022-07-12 11:59:00+00:00," beberapa hari terakhir di daerah gw dingin cuy bahkan di siang hari masih ",2
3608,2022-07-12 11:57:07+00:00," lewat tele sih biasanya ",2
3609,2022-07-12 11:55:15+00:00," waooo iya yop meuni haredang pisan ",2
3610,2022-07-12 11:53:40+00:00," lah ganti pp ",0
3611,2022-07-12 11:51:37+00:00," jadi laper nich ",2
3612,2022-07-12 11:48:07+00:00," melirik dengan rasa penuh tidak hormat ",0
3613,2022-07-12 11:47:49+00:00," congrats yopi ndi tunggu k subs nya ",2
3614,2022-07-12 11:47:02+00:00," iofi kecil kecil sekseehhhh ",2
3615,2022-07-12 11:46:51+00:00," makan daging watame kan ",2
3616,2022-07-12 11:46:04+00:00," selamat buat k subscribernya bestie ",2
3617,2022-07-12 11:45:23+00:00," weuw panas kk gerah ",2
3618,2022-07-12 11:41:47+00:00," penipuan masa bobanya segede itu ",2
3619,2022-07-12 11:36:50+00:00," ijin offnerupsi berat ",0
3620,2022-07-12 11:36:11+00:00," yopi tinggii bangett nok bye ",2
3621,2022-07-12 11:35:44+00:00," asikk ada costum baru ",2
3622,2022-07-12 11:29:58+00:00," memang paling manis ",2
3623,2022-07-12 11:27:43+00:00," jumlah terompetnya juga ada wkwk ",2
3624,2022-07-12 11:24:55+00:00," kelaz ",2
3625,2022-07-12 11:22:44+00:00," maaf maaf nih tapi aku udah dapet duluan yop ",1
3626,2022-07-12 11:20:04+00:00," saya tunggu di mr my friend plus skrg saatnya yopi benerin equip dan skill soalnya dri sini ",2
3627,2022-07-12 11:19:18+00:00," izin off boleh ",1
3628,2022-07-12 11:17:28+00:00," janji ga iri yop ",2
3629,2022-07-12 11:13:41+00:00," sudah bawa handuk dan air keran ",2
3630,2022-07-12 11:10:44+00:00," ril or fek itu miss ",0
3631,2022-07-12 11:09:57+00:00," benang pls ",2
3632,2022-07-12 11:09:13+00:00," ijin off ",1
3633,2022-07-12 11:09:07+00:00," jadi foto profile lagi ",2
3634,2022-07-12 11:06:06+00:00," mbuh lah wes karepmu ",0
3635,2022-07-12 11:03:28+00:00," ga pake benang v ",1
3636,2022-07-12 11:02:45+00:00," mana yang dari ollie ng string itu lho lebih yahuudd ",2
3637,2022-07-12 11:02:11+00:00," damn ndiganti lagi ",0
3638,2022-07-12 10:58:49+00:00," tapi dingin yopp ",1
3639,2022-07-12 10:57:02+00:00," sangat imut ",2
3640,2022-07-12 10:56:55+00:00," pake swimsuit lama dulu ya sebelum swimsuit baru dateng wwwntskr ",2
3641,2022-07-12 10:56:07+00:00," wah dah lama ga liat pp ini ",2
3642,2022-07-12 10:53:52+00:00," ga make yang dikasih oli aja ",2
3643,2022-07-12 10:53:42+00:00," gak iri ygy ",2
3644,2022-07-12 10:50:34+00:00," kyaaa tskr ",2
3645,2022-07-12 10:48:32+00:00," uwogghhhh balik lagi foto profilnya ",2
3646,2022-07-12 10:43:42+00:00," hoho ",2
3647,2022-07-12 10:40:44+00:00," abis qurban kan ",2
3648,2022-07-12 10:36:51+00:00," intinya itu bentar lgi siap siap kita liat baju summer yopi ",2
3649,2022-07-12 10:35:31+00:00," ditunggu bangettttt ",2
3650,2022-07-12 10:34:34+00:00," nggak bisa bhs jepang ",0
3651,2022-07-12 10:33:10+00:00," gapapa sumpah gapapa ",2
3652,2022-07-12 10:31:09+00:00," gak iri kok yop ",0
3653,2022-07-12 10:30:58+00:00," yopi pendec selera kita semua ",0
3654,2022-07-12 10:30:42+00:00," hanya ingin bilang semoga gak parah ",0
3655,2022-07-12 10:29:55+00:00," terus terima saya jadi dokter penggantikan pak ",2
3656,2022-07-12 10:21:12+00:00," selamat iofi untuk rb subscribers nya ",2
3657,2022-07-12 10:19:48+00:00," jadi tidak akan iri ",0
3658,2022-07-12 10:16:38+00:00," wah selamat iofi ayo kita bantu alien satu kita ini mendominasi dunia ",2
3659,2022-07-12 10:05:50+00:00," bagi dong yop ",2
3660,2022-07-12 10:04:43+00:00," semoga dapet centang biru ya yop ",2
3661,2022-07-12 10:04:22+00:00," kalo yopi yang ngomong malah sus jadinya wwww ",2
3662,2022-07-12 09:58:09+00:00," bukan telepon biasa wkwk ",2
3663,2022-07-12 09:57:57+00:00," traktiran adalah hal yg paling ditunggu tunggu ",2
3664,2022-07-12 09:56:59+00:00," congrats senpaiiiii traktirannya mana nich ",2
3665,2022-07-12 09:56:59+00:00," pas tanda serunya yop ",2
3666,2022-07-12 09:56:04+00:00," semoga kamu selalu semangat streaming tidak pernah bersedih dan berkecil hati dan selalu bahagia ",2
3667,2022-07-12 09:55:39+00:00," bisa aja yop hehe ",2
3668,2022-07-12 09:54:17+00:00," lu ak teh hitam nyaman di lambung tapi bikin kembung ",1
3669,2022-07-12 09:53:35+00:00," pagi yopi ",2
3670,2022-07-12 09:53:33+00:00," s nya udah kek yagoo si ela ",0
3671,2022-07-12 09:53:04+00:00," yopi kyud baik hati ngini kan password nya ",2
3672,2022-07-12 09:49:05+00:00," kelaa aku aduin ke zeta jg nih ",0
3673,2022-07-12 09:48:38+00:00," aku iri dengki ",0
3674,2022-07-12 09:43:25+00:00," gpp pelan yop ",2
3675,2022-07-12 09:41:07+00:00," sa ae lu ",0
3676,2022-07-12 09:40:07+00:00," kurang lebih kayak gini ",2
3677,2022-07-12 09:37:45+00:00," dikeroyok kolestrol ",0
3678,2022-07-12 09:37:11+00:00," bagi dong manis ",2
3679,2022-07-12 09:34:23+00:00," bagi bagi boleh lah ya ",2
3680,2022-07-12 09:32:20+00:00," berbagi itu indah loh yop ",2
3681,2022-07-12 09:27:08+00:00," ngga iri kok yop nsini bagi ",2
3682,2022-07-12 09:25:47+00:00," janji kok ",2
3683,2022-07-12 09:25:12+00:00," congratulations yopiii sayang ",2
3684,2022-07-12 09:24:49+00:00," kode smollbknmain ",2
3685,2022-07-12 09:24:02+00:00," mungkin yopi mau tuker poto belahan kamu ela ",2
3686,2022-07-12 09:22:58+00:00," bisa bisanya ",2
3687,2022-07-12 09:22:51+00:00," kamu mah modus aja itu yop ",2
3688,2022-07-12 09:22:36+00:00," password yopicm ",2
3689,2022-07-12 09:21:56+00:00," juta rupiaaah ",2
3690,2022-07-12 09:21:23+00:00," wait moona ada kode nya kh yop ",2
3691,2022-07-12 09:17:03+00:00," perasaan kaela makin kesini makin tidak seiso tapi gw inget kalian dari holoid s ",2
3692,2022-07-12 09:16:34+00:00," yopi awas yeee awas ",2
3693,2022-07-12 09:15:39+00:00," iofi setelah menerima foto ",2
3694,2022-07-12 09:14:42+00:00," obat peninggi nya kakak ",0
3695,2022-07-12 09:14:37+00:00," aku yop aku iri dan dengki ",0
3696,2022-07-12 09:14:34+00:00," yopi cecan ",2
3697,2022-07-12 09:11:07+00:00," selamat k subs yop ",2
3698,2022-07-12 09:10:46+00:00," brisik ",0
3699,2022-07-12 09:09:59+00:00," ditunggu k subsnya ndikit lagi bisa membuka pintu neraka ",0
3700,2022-07-12 09:09:32+00:00," kopi nikmat tak perih di lambung ",1
3701,2022-07-12 09:09:32+00:00," gelap elaaa ",0
3702,2022-07-12 09:09:31+00:00," wah saya hrd mau pecat anda ",0
3703,2022-07-12 09:08:49+00:00," icikiwir ",1
3704,2022-07-12 09:08:47+00:00," kali ini saya setuju dengan anda ",2
3705,2022-07-12 09:08:45+00:00," waduh ela mulai belok atau sudah menerapkan wss waifu sharing system ",2
3706,2022-07-12 09:08:13+00:00," yopi cakep ",2
3707,2022-07-12 09:07:42+00:00," wkkwkwk ",2
3708,2022-07-12 09:07:12+00:00," selamet yop ",2
3709,2022-07-12 09:06:59+00:00," ga mau dibagi gitu biar makin erat per bestie an ini ",2
3710,2022-07-12 09:06:56+00:00," watashi ",2
3711,2022-07-12 09:06:25+00:00," aku kayanya bisa ngobatin coba kirim ",2
3712,2022-07-12 09:05:14+00:00," indomie penyegar di tengah gempuran daging ",2
3713,2022-07-12 09:05:13+00:00," siap leher keras yop wkwkwk ",0
3714,2022-07-12 09:01:08+00:00," jadi pengen liat juga ",2
3715,2022-07-12 09:00:40+00:00," yop jangan gitu berbagi itu indah ",2
3716,2022-07-12 09:00:38+00:00," yop yopi terkadang ada yang namanya berbagi itu indah ",2
3717,2022-07-12 08:59:11+00:00," aku iri dan dengki yop ",2
3718,2022-07-12 08:57:49+00:00," wah bagi yop ",2
3719,2022-07-12 08:57:22+00:00," ollie traktir yopi sebelum terlambat pls ",2
3720,2022-07-12 08:56:55+00:00," congrats iofi pasti aku doang yg gk dibales ",2
3721,2022-07-12 08:56:54+00:00," jangan iri jangan dengki nkenapa harus i n oh ",2
3722,2022-07-12 08:54:10+00:00," janji ga iri ",2
3723,2022-07-12 08:53:13+00:00," selamat ",2
3724,2022-07-12 08:52:38+00:00," tips for iofi sblom cutscene ke ingame pas monsternya manjat gunung bahari bilang balista ga ",2
3725,2022-07-12 08:52:22+00:00," minta dong v ",2
3726,2022-07-12 08:51:51+00:00," k lagi ayo jgn sampe kalah sama bocil ",2
3727,2022-07-12 08:51:45+00:00," sialan kau yop wkwkwkwk ",0
3728,2022-07-12 08:51:24+00:00," berjuanglah lofi jgn kalah sama bocil ",0
3729,2022-07-12 08:51:13+00:00," tiba kerjaan ku jadi dokter mun ",1
3730,2022-07-12 08:51:12+00:00," aku iri dan dengki ",0
3731,2022-07-12 08:50:14+00:00," share sama kita yop buat bahan penelitian ",2
3732,2022-07-12 08:49:53+00:00," foto tomcat gak iri saya www ",0
3733,2022-07-12 08:49:40+00:00," gk iri kok humph ",1
3734,2022-07-12 08:49:14+00:00," mencoba untuk menerimanya dengan ikhlas ",2
3735,2022-07-12 08:47:41+00:00," iri dan dengki ",2
3736,2022-07-12 08:47:40+00:00," yop kita temen kan nberbagi juga termasuk kebaikan lho ",2
3737,2022-07-12 08:47:26+00:00," minimal share lah yop ",2
3738,2022-07-12 08:47:01+00:00," biasalah kalian pasutri ngapain saya ngiri ",2
3739,2022-07-12 08:46:54+00:00," yop niat mastiin atau itu ",2
3740,2022-07-12 08:46:42+00:00," mendadak banyak yg jd dokter nmau liat lukanya cemana biar di pelajari ",2
3741,2022-07-12 08:46:39+00:00," dah ngira bakalan komen gini ",0
3742,2022-07-12 08:46:15+00:00," aku sangat iri dan dengki ",0
3743,2022-07-12 08:46:00+00:00," yang benerr no pic hoa ygy ",0
3744,2022-07-12 08:45:50+00:00," yop berbagi itu indah ",2
3745,2022-07-12 08:45:39+00:00," astaga yop wkwkwk niya deh ",2
3746,2022-07-12 08:45:37+00:00," yopiii berbagi itu indah ",2
3747,2022-07-12 08:45:33+00:00," hilih ",0
3748,2022-07-12 08:45:31+00:00," ga iri kok serius ",0
3749,2022-07-12 08:45:27+00:00," gak janji nsekarang aku iri dengki ",0
3750,2022-07-12 08:45:19+00:00," berbagi itu indah ",2
3751,2022-07-12 08:45:18+00:00," selamattt ",2
3752,2022-07-12 08:45:17+00:00," kirimnya di publik biar seru ",2
3753,2022-07-12 08:45:09+00:00," sudah biasa ",2
3754,2022-07-12 08:45:06+00:00," sapa tu ",2
3755,2022-07-12 08:45:00+00:00," gk kok sumpah ",2
3756,2022-07-12 08:44:12+00:00," ga dendam ",2
3757,2022-07-12 08:44:12+00:00," kirim aja foto di film kemarin ",2
3758,2022-07-12 08:44:08+00:00," ditunggu fotonya ",2
3759,2022-07-12 08:43:35+00:00," yop berbagi itu baik loh ",2
3760,2022-07-12 08:42:54+00:00," tar aku foto y ",2
3761,2022-07-12 08:42:29+00:00," tahniah yop ",2
3762,2022-07-12 08:36:52+00:00," halo darurat ",2
3763,2022-07-12 08:36:36+00:00," banyak isinya sama ya kyknya ",2
3764,2022-07-12 08:28:01+00:00," kare nya teh yopi udah ne level ",2
3765,2022-07-12 08:27:58+00:00," selamat yopiii ",2
3766,2022-07-12 08:25:50+00:00," congratulations tapi apakah hutang traktiran dari kobo akan berkurang ",2
3767,2022-07-12 08:11:23+00:00," daging watame enak ",2
3768,2022-07-12 08:10:46+00:00," congrats atas k subsnya ",2
3769,2022-07-12 08:10:37+00:00," selamat yop sudah k subs ",2
3770,2022-07-12 08:07:00+00:00," jadi iri ",0
3771,2022-07-12 08:05:08+00:00," kobo m yopi k sepertinya akan ada pesta besar besar an diholoid ",2
3772,2022-07-12 08:03:11+00:00," kawaiii ",2
3773,2022-07-12 08:01:44+00:00," sun dulu atuh ",2
3774,2022-07-12 08:00:00+00:00," congrats yopi sayaangg ",2
3775,2022-07-12 07:59:39+00:00," emang udah nasib jadi dompet berjalan terima aja llie ",2
3776,2022-07-12 07:59:02+00:00," yopi uda jadi murid kobo li wkwkwk ",2
3777,2022-07-12 07:58:52+00:00," k subs selamat yopi ",2
3778,2022-07-12 07:58:01+00:00," yopi udh k moon jadi kapan kita jalan bareng ",2
3779,2022-07-12 07:57:10+00:00," wihhhh congrats yopi ",2
3780,2022-07-12 07:56:03+00:00," congratulations wiiihhh ",2
3781,2022-07-12 07:55:53+00:00," yopi selamat ya sudah rb subs ",2
3782,2022-07-12 07:55:50+00:00," jangan lupa event apa pun ituu kamu pasti yang traktir liee ",2
3783,2022-07-12 07:55:01+00:00," astaga udah lawan shagaru toh ",2
3784,2022-07-12 07:52:33+00:00," yang nanti ultah kan situ ",2
3785,2022-07-12 07:50:35+00:00," gk kebalik yop ",2
3786,2022-07-12 07:50:28+00:00," selamat ya ",2
3787,2022-07-12 07:49:26+00:00," congrats yopii kukira pas awal nemu channelmu itu kamu channel lagu lo fi ",2
3788,2022-07-12 07:44:02+00:00," lah ga kebalik itu ",0
3789,2022-07-12 07:43:54+00:00," kaya ada yang salah yop tapi apa yah ",0
3790,2022-07-12 07:43:18+00:00," mencurry kesempatan ",0
3791,2022-07-12 07:43:06+00:00," jadiin yop ",2
3792,2022-07-12 07:42:36+00:00," bukanya yang harusnya traktiran yopi yah ",2
3793,2022-07-12 07:40:17+00:00," congratssssss yopi senpaiiii ",2
3794,2022-07-12 07:39:56+00:00," selamat yopp ",2
3795,2022-07-12 07:37:28+00:00," kalo di jawa tengah ada yg namanya jangan kare ",2
3796,2022-07-12 07:35:55+00:00," selamat yopi ",2
3797,2022-07-12 07:35:42+00:00," asikk nselamat buat k subrekernya yop ",2
3798,2022-07-12 07:35:33+00:00," kalo kare di desaku kuahnya warnanya kuning ",2
3799,2022-07-12 07:30:07+00:00," yuk otw nyusul juta ",2
3800,2022-07-12 07:27:25+00:00," sayang belum verified ",0
3801,2022-07-12 07:26:49+00:00," congrats teh yopi ",2
3802,2022-07-12 07:25:58+00:00," pagi ",2
3803,2022-07-12 07:22:41+00:00," yopi amp shagaru pog for real ",2
3804,2022-07-12 07:21:36+00:00," omedettoouuu yopii pas banget banyak daging buat perayaan ",2
3805,2022-07-12 07:20:39+00:00," selamat ",2
3806,2022-07-12 07:19:44+00:00," yopi selamat ya nsenenng banget congratulationss ",2
3807,2022-07-12 07:19:30+00:00," wkwkwkwkkwkw ",2
3808,2022-07-12 07:18:24+00:00," sekte mana lagi ini nasi alpukat sm nasi pisang aja udah aneh wkwkwk ",0
3809,2022-07-12 07:17:48+00:00," ini dia yang gw tunggu omedetou dari best girl ",2
3810,2022-07-12 07:15:45+00:00," selamat iofi ",2
3811,2022-07-12 07:12:28+00:00," indomie daging kurban wagyu ",2
3812,2022-07-12 07:10:03+00:00," selamat siang om tanigo ",2
3813,2022-07-12 07:09:34+00:00," selamat yop k nya ",2
3814,2022-07-12 07:08:58+00:00," wkwk ",2
3815,2022-07-12 07:07:11+00:00," asik k sebelum ultah omedets ",2
3816,2022-07-12 07:05:35+00:00," ayo taun ini jt ",2
3817,2022-07-12 07:04:40+00:00," wkwkwk ",2
3818,2022-07-12 07:03:29+00:00," congrats yopi nyopi senang kami pun ikut senang nbisa yuk m ",2
3819,2022-07-12 06:59:32+00:00," selamat yopi ",2
3820,2022-07-12 06:59:11+00:00," mantab makannya dobel nih ",2
3821,2022-07-12 06:58:10+00:00," grinding terus ya yop good luck wwnsasuga m chan selalu yg tau lebih dulu ",2
3822,2022-07-12 06:56:57+00:00," yayyyyyy k subs omedetouuu nseperti kata yopi santuy tapi pasti ww nioforia obisaaaaaa ",2
3823,2022-07-12 06:56:31+00:00," selamat yopi ",2
3824,2022-07-12 06:55:18+00:00," omedetouuu iofiii senpaiiii u deservee ittt ",2
3825,2022-07-12 06:55:00+00:00," gass ne stop selamat ya iofi congrats ",2
3826,2022-07-12 06:54:28+00:00," gencatan senjata sebentar tuh buat ngecek kayanya ",2
3827,2022-07-12 06:54:15+00:00," asik traktiran juga ",2
3828,2022-07-12 06:54:02+00:00," selamat saya selalu menantikan pengirimannya semoga beruntung mulai sekarang ",2
3829,2022-07-12 06:53:11+00:00," yang nimbulin penyakit itu bukan dagingnya tapi kebersihan dan seasoning beserta antek anteknya ",0
3830,2022-07-12 06:53:08+00:00," selamat yopi ",2
3831,2022-07-12 06:52:49+00:00," congratulation yopiii nsemoga segera cepet k k bahkan m nhappy produktif nsama ",2
3832,2022-07-12 06:52:41+00:00," selamat yopi ",2
3833,2022-07-12 06:52:32+00:00," bisa gitu wkwk ",2
3834,2022-07-12 06:51:49+00:00," sedang menunggu komentar yagoo ",2
3835,2022-07-12 06:51:38+00:00," selamat ",2
3836,2022-07-12 06:51:25+00:00," selamat ayang yopi terus semangat ya we all love you ",2
3837,2022-07-12 06:51:17+00:00," yayy selamat yopi semoga terus berkembang lagi dan lagi amiin ",2
3838,2022-07-12 06:50:42+00:00," selamat yopi ",2
3839,2022-07-12 06:50:37+00:00," indomi kuah goreng yop ",2
3840,2022-07-12 06:43:52+00:00," gara art ini kmren malem langsung nntonin marathon ",2
3841,2022-07-12 06:39:06+00:00," modar kalo nmie daging ",0
3842,2022-07-12 06:26:11+00:00," indomi pake daging ",2
3843,2022-07-12 06:25:51+00:00," pagi siang sore malam full remdamg nyimak ",2
3844,2022-07-12 06:21:35+00:00," pasti bubuk cabe nya aida ",2
3845,2022-07-12 06:21:14+00:00," pagi ",2
3846,2022-07-12 06:16:20+00:00," yang dapat daging tapi ngga bisa masaknya ada kok yop ",2
3847,2022-07-12 06:13:01+00:00," itu bukan kare yop tapi gulai daging dengan bumbu kare v ",2
3848,2022-07-12 06:07:31+00:00," ya dapet stok daging melimpah yop www ",2
3849,2022-07-12 06:01:53+00:00," pagi yopi ",2
3850,2022-07-12 05:57:51+00:00," darah yop ingettt ",0
3851,2022-07-12 05:57:47+00:00," relate dua hari udh makan daging kretek ",0
3852,2022-07-12 05:53:27+00:00," jangan lupa minum teh tawar biar gak kolestrol iopi nyes that s include after indomie ",2
3853,2022-07-12 05:51:18+00:00," cek tensi jangan lupa ya ",2
3854,2022-07-12 05:46:12+00:00," jangan banyak banyak sayang ",2
3855,2022-07-12 05:43:51+00:00," congrats k sayanggg ",2
3856,2022-07-12 05:34:52+00:00," indomi tapi lauknya daging modyar ",2
3857,2022-07-12 05:32:13+00:00," pengen nampol sumpah ",0
3858,2022-07-12 05:31:01+00:00," kelakuan npadahal udah dimasakin rendang tapi tetap aja ngerebus mie ",0
3859,2022-07-12 05:29:24+00:00," gak apa yop setahun sekali wkwkwk ",2
3860,2022-07-12 05:28:09+00:00," pagi ",2
3861,2022-07-12 05:27:09+00:00," enak loh ",2
3862,2022-07-12 05:22:59+00:00," nambah lemak lagi ",0
3863,2022-07-12 05:22:52+00:00," cepat ganti makanan sebelum mabok daging ",0
3864,2022-07-12 05:21:11+00:00," kalian yang mabok gue yang sakit gigi sampe minggu depan ",0
3865,2022-07-12 05:21:00+00:00," persiapan perut supaya bisa menerima daging yop ",1
3866,2022-07-12 05:20:42+00:00," pagi istriku yang cantik ",2
3867,2022-07-12 05:17:41+00:00," ditunggu menu dagingnya smpe hari kedepan yop ",2
3868,2022-07-12 05:16:11+00:00," ohapagi yopi ",2
3869,2022-07-12 05:15:04+00:00," hati koles umur ",2
3870,2022-07-12 05:14:16+00:00," gapapa yop daging itu enak kecuali makan hari setiap hari berturut ",2
3871,2022-07-12 05:13:34+00:00," hati heh jangan berlebihan ",2
3872,2022-07-12 05:13:14+00:00," indomi toping daging ga sih ",2
3873,2022-07-12 05:08:56+00:00," pagi iofi ",2
3874,2022-07-12 05:08:37+00:00," indomi rasa rendang ",2
3875,2022-07-12 05:07:07+00:00," udah sakit gigi ",2
3876,2022-07-12 05:06:37+00:00," awkkwkwk gigi ngilu sendiru ",0
3877,2022-07-12 05:05:05+00:00," tambahin telor ato ayam juga wuenakkk ",1
3878,2022-07-12 05:04:37+00:00," yappp cukup menghadeh ",0
3879,2022-07-12 05:03:11+00:00," kalau aku kedepan nya mabok cinta ",1
3880,2022-07-12 05:03:06+00:00,"kulkas full daging nih yopp ",1
3881,2022-07-12 05:02:22+00:00," masak ini aja yop ",1
3882,2022-07-12 05:02:21+00:00," hari obat kolestrol dan darah tinggi ",1
3883,2022-07-12 05:02:01+00:00," kolesterol sama darah tinggi menanti ",0
3884,2022-07-12 05:01:42+00:00," indomi nya nambah daging yopp ",1
3885,2022-07-12 04:58:25+00:00," wokwkwk mabuk daging ",0
3886,2022-07-12 04:58:02+00:00," indomi selera ku ",1
3887,2022-07-12 04:57:41+00:00," hati hati kolesterol naik iofi ",2
3888,2022-07-12 04:57:11+00:00," pagi ",2
3889,2022-07-12 04:55:34+00:00," pagi yopiii ",2
3890,2022-07-12 04:54:38+00:00," oi yopi pendek ngapain liat dari atas ",2
3891,2022-07-12 04:54:20+00:00," hi pagi ",2
3892,2022-07-12 04:54:17+00:00," pagi yopi ",2
3893,2022-07-12 04:54:17+00:00," eh tdi aku bru selesai makan indomie ",1
3894,2022-07-12 04:54:16+00:00," indomie rendang ",1
3895,2022-07-12 04:53:35+00:00," dari awal dah mabok yop ",0
3896,2022-07-12 04:52:38+00:00," hmm siang ",1
3897,2022-07-12 04:52:22+00:00," malah jadi kangen makan ayam ",1
3898,2022-07-12 04:52:14+00:00," pagi yopi ",2
3899,2022-07-12 04:51:57+00:00," wkwkwk mau masuk hari aja udah mabok ini ",0
