,Date,Content
7163,2022-07-11 14:04:20+00:00, jam brp kob 
7164,2022-07-11 14:03:01+00:00, oke jam berapa dulu nih gas dah jam lho 
7165,2022-07-11 13:59:39+00:00, skejulnya mana lort 
7166,2022-07-11 13:58:43+00:00, boro boro belum nyiapin apa apa 
7167,2022-07-11 13:56:54+00:00, perasaan bukan ini deh wkwkwk 
7168,2022-07-11 13:56:38+00:00, g jadi batu lagi kh 
7169,2022-07-11 13:54:32+00:00, yah silakan aja dia melanjutkan 
7170,2022-07-11 13:54:20+00:00, akhirnya kobo bisa mendownload ape 
7171,2022-07-11 13:53:37+00:00, jam berapa oi 
7172,2022-07-11 13:50:54+00:00, ngomong doang waiting room kaga ada 
7173,2022-07-11 13:50:17+00:00, mana hand rivil nya bo kan udh m tuh 
7174,2022-07-11 13:48:43+00:00, buat single baru lah udh jt sub kobo 
7175,2022-07-11 13:48:27+00:00, skejul mana bo 
7176,2022-07-11 13:47:59+00:00, saya paham maksud anda dan saya sangat menghormat 
7177,2022-07-11 13:47:21+00:00, serah lu dah bo orang animenya elu 
7178,2022-07-11 13:47:18+00:00,oh jd ini vituber m 
7179,2022-07-11 13:46:19+00:00,kobo q hololiveid vtuber cyoutuber aeruseni kobokanaeru kobokerz rainshaman 
7180,2022-07-11 13:43:40+00:00, palak bapack sampe di ksih kuda 
7181,2022-07-11 13:42:15+00:00, celebrationnya mana lort 
7182,2022-07-11 13:42:04+00:00, yg penting ada strim kawan 
7183,2022-07-11 13:41:38+00:00, serah pren 
7184,2022-07-11 13:39:51+00:00,congratulations untuk kobo kanaeru karna sudah meraih juta subscriber vtuber hololiveid 
7185,2022-07-11 13:39:33+00:00, skejul pls 
7186,2022-07-11 13:39:23+00:00, jam berapa lort 
7187,2022-07-11 13:38:27+00:00, kanaeru mode lah yakali kaga 
7188,2022-07-11 13:37:57+00:00, masih menunggu celebration m 
7189,2022-07-11 13:35:38+00:00, namanya mencuri ttp aja mencuri w 
7190,2022-07-11 13:35:27+00:00, allahuakbar 
7191,2022-07-11 13:32:59+00:00, ngikut princess aja jam berapa 
7192,2022-07-11 13:32:24+00:00, kok gak selebrasi lort 
7193,2022-07-11 13:31:51+00:00, mending buat skejul dulu bo 
7194,2022-07-11 13:31:25+00:00, apakah besok age of empire 
7195,2022-07-11 13:31:21+00:00, afakah nanti akan ada hadiah skejul 
7196,2022-07-11 13:31:11+00:00, ngakak 
7197,2022-07-11 13:31:08+00:00, bangunin klo kobo udah share skejul 
7198,2022-07-11 13:30:32+00:00, kok ada donasi bo lagi kena musibah kah 
7199,2022-07-11 13:30:03+00:00, syap 
7200,2022-07-11 13:29:28+00:00, nunggu dapat camera bagus 
7201,2022-07-11 13:29:04+00:00, habis itu valbrut juga bole 
7202,2022-07-11 13:27:58+00:00, bebas terserah vtuber sss 
7203,2022-07-11 13:27:27+00:00, skejul bo 
7204,2022-07-11 13:26:43+00:00, karaoke pake ukulele kpan 
7205,2022-07-11 13:26:39+00:00, perayaan m booo 
7206,2022-07-11 13:26:05+00:00, skejul oi skejul ny manaaaaaaa 
7207,2022-07-11 13:25:46+00:00, nanti pun masih nunggu kuda 
7208,2022-07-11 13:25:26+00:00, ga knal cba kamu yg nanya 
7209,2022-07-11 13:24:54+00:00, siap bo 
7210,2022-07-11 13:24:49+00:00, congratulations kobokk 
7211,2022-07-11 13:24:46+00:00, mending skejul bo 
7212,2022-07-11 13:24:17+00:00,tanya kobo coba deh dia dah resmi jadi anime soalnya 
7213,2022-07-11 13:24:01+00:00, aku gak donasi dulu uangku dipinjem temen gak dibalikin si kayanya 
7214,2022-07-11 13:23:29+00:00, karaoke aja lort tapi full lagu indo keknya seru 
7215,2022-07-11 13:23:25+00:00, yok karaoke boo ehe 
7216,2022-07-11 13:23:03+00:00, pukul berapa kawan 
7217,2022-07-11 13:23:00+00:00, mending skejul bo 
7218,2022-07-11 13:22:20+00:00, teneneng 
7219,2022-07-11 13:22:04+00:00, ntr jadi vtuber persona mantan napi 
7220,2022-07-11 13:22:02+00:00, iya deh gue ngikut ajah 
7221,2022-07-11 13:21:50+00:00, gas ngab 
7222,2022-07-11 13:21:17+00:00, mana jadwal minggu ini 
7223,2022-07-11 13:21:09+00:00, skejul mana skejul 
7224,2022-07-11 13:20:16+00:00, takut dimarahin tetangga dia 
7225,2022-07-11 13:19:58+00:00, shap lort jam brp 
7226,2022-07-11 13:19:56+00:00, jamber ngab 
7227,2022-07-11 13:19:42+00:00, jam brp nih jangan malem malem princess plizz 
7228,2022-07-11 13:17:54+00:00, bang skejul bang bang aku mau skejul 
7229,2022-07-11 13:17:46+00:00, sedang menunggu vtuber besar upload sekejul 
7230,2022-07-11 13:17:11+00:00, lah kok ngatur 
7231,2022-07-11 13:16:57+00:00, sebut namaku koob 
7232,2022-07-11 13:16:46+00:00, gas lort abis itu valbrut sampe pagi 
7233,2022-07-11 13:16:45+00:00, tch aku butuh skejul yg lebih bnyk 
7234,2022-07-11 13:15:53+00:00, lord ati yahh toc nya ganti yabg kalem kalem santuy 
7235,2022-07-11 13:15:46+00:00, booo skejul 
7236,2022-07-11 13:15:20+00:00, nyanyi dong 
7237,2022-07-11 13:15:12+00:00, oke bebbb 
7238,2022-07-11 13:14:46+00:00, tau tau valog 
7239,2022-07-11 13:14:14+00:00, iya iyaaa jangan lupa skejullll 
7240,2022-07-11 13:14:02+00:00, nunggu studio jadi dlu btw flbck woee 
7241,2022-07-11 13:13:18+00:00, cihh minta 
7242,2022-07-11 13:13:12+00:00, gapunya duit lort donation pake fanart aja 
7243,2022-07-11 13:13:05+00:00, silahkan princess ku 
7244,2022-07-11 13:13:00+00:00, okehh ntar jangan jangan tetiba valo kek kmaren ya hzzz 
7245,2022-07-11 13:12:57+00:00, ingfo sklian waktunya kapan la lort 
7246,2022-07-11 13:12:53+00:00, sekejull dulu mana pituber besar 
7247,2022-07-11 13:12:48+00:00, skejul dong bo 
7248,2022-07-11 13:12:40+00:00, mengandung unsur family fire gk 
7249,2022-07-11 13:12:35+00:00, lagi ketar ketir dia m nya kecepetan 
7250,2022-07-11 13:12:24+00:00, yaudah ayo 
7251,2022-07-11 13:12:22+00:00, kobo ketika ditanyain skejul 
7252,2022-07-11 13:12:19+00:00, wkwkw izin save bng 
7253,2022-07-11 13:12:14+00:00, mending karaoke g sih 
7254,2022-07-11 13:12:13+00:00, karaoke stream jt subs mana neh 
7255,2022-07-11 13:11:56+00:00, ditunggu y dek 
7256,2022-07-11 13:11:33+00:00, iya dah gpp tapi tetap mana nih 
7257,2022-07-11 13:11:32+00:00, okeh 
7258,2022-07-11 13:11:14+00:00, skejulnya mana kawand 
7259,2022-07-11 13:11:14+00:00, ok kobo 
7260,2022-07-11 13:10:48+00:00, gak ah males 
7261,2022-07-11 13:10:37+00:00, jadi jam brp lort 
7262,2022-07-11 13:10:06+00:00, okeh lord 
7263,2022-07-11 13:09:25+00:00, jadwal kok harian sekejul mingguan mana 
7264,2022-07-11 13:09:14+00:00, badut twitter sedang ngeles 
7265,2022-07-11 13:09:10+00:00, cepattt woiii 
7266,2022-07-11 13:09:08+00:00, dapat dipahami yang mulia putri 
7267,2022-07-11 13:08:53+00:00, skejulny dek upload cpt gk pake lama 
7268,2022-07-11 13:08:46+00:00, ingfo diterima 
7269,2022-07-11 13:08:36+00:00, member stream kapan bo 
7270,2022-07-11 13:08:33+00:00, ada yang bisa hack balik akun yt aku yang dah ilang ga klo ada dm yah nanti ku bayar 
7271,2022-07-11 13:08:27+00:00, gaaaaas skrg 
7272,2022-07-11 13:08:27+00:00, lort main yugi kapan lort tapi jangan pake deck sampah kaya drytron 
7273,2022-07-11 13:08:23+00:00, yhhh dik 
7274,2022-07-11 13:08:16+00:00, sudah cukup twitnya sekarang mana 
7275,2022-07-11 13:08:12+00:00, wah seru nih jgn lupa makan kobo biar g sakit klo kobo karena sakit nnti kita khawatir bo dan lbh penting mna jadwalnya boo 
7276,2022-07-11 13:08:02+00:00, skejul sih bo keknya sabi 
7277,2022-07-11 13:07:55+00:00, full skejulnya dong my princess 
7278,2022-07-11 13:07:50+00:00, jam berapa bb 
7279,2022-07-11 13:07:41+00:00, ritim janji ga kesenengan sampai terguling guling 
7280,2022-07-11 13:07:29+00:00, ok cil nnti jam brp strim ny 
7281,2022-07-11 13:07:18+00:00, ditunggu mao sama darling princess kanaeru 
7282,2022-07-11 13:07:08+00:00, yeeayy 
7283,2022-07-11 13:06:57+00:00, janji ga nge valo 
7284,2022-07-11 13:06:50+00:00, ril kah 
7285,2022-07-11 13:06:49+00:00, wakarimashita princess 
7286,2022-07-11 13:06:33+00:00, siaap 
7287,2022-07-11 13:06:25+00:00, siap kanjeng 
7288,2022-07-11 13:06:05+00:00, kalau boleh tahu akan dilaksanakan kapan ya baginda 
7289,2022-07-11 13:06:01+00:00, seblak debest 
7290,2022-07-11 13:05:59+00:00,mau pamer m subreker 
7291,2022-07-11 13:05:58+00:00, ditunggu livenya princess 
7292,2022-07-11 13:05:57+00:00, skejul lainnya mana 
7293,2022-07-11 13:05:40+00:00, skejul 
7294,2022-07-11 13:05:21+00:00, gak mau ah 
7295,2022-07-11 13:05:21+00:00, motion sickness ya main gim mulu 
7296,2022-07-11 13:05:15+00:00, when kapan nih 
7297,2022-07-11 13:05:12+00:00, kaga valo tengah malem lagi aja bo 
7298,2022-07-11 13:05:11+00:00, tidak dipungkiri talent dari cover corp bisa menerima orang toc kapan lagi gess jadi 
7299,2022-07-11 13:05:07+00:00, hehe selalu hadir 
7300,2022-07-11 13:05:00+00:00, jam brp bo 
7301,2022-07-11 13:04:54+00:00, jam brpa princess 
7302,2022-07-11 13:04:53+00:00, karaoke jt list lagu untuk perayaan jt subs kapan bo 
7303,2022-07-11 13:04:52+00:00, oke kawan mau jam berapa kawan 
7304,2022-07-11 13:04:46+00:00, bohong pasti ada 
7305,2022-07-11 13:04:46+00:00, skejul 
7306,2022-07-11 13:04:45+00:00, gpp yang penting princess live gaas ken 
7307,2022-07-11 13:04:41+00:00, jgn kemaleman bo bsk gw sklh 
7308,2022-07-11 13:04:39+00:00, ditunggu my princess 
7309,2022-07-11 13:04:34+00:00, siaaapppp 
7310,2022-07-11 13:04:30+00:00, dapat dimengerti 
7311,2022-07-11 13:04:27+00:00, jam brapa kawan 
7312,2022-07-11 13:04:10+00:00,jadwal hari ini donation reading aja ya kawan kawan 
7313,2022-07-11 12:57:59+00:00, traktir seblak juga gak buat nodoka san 
7314,2022-07-11 12:56:44+00:00, ngabrut 
7315,2022-07-11 12:56:14+00:00, ini ya bo 
7316,2022-07-11 12:53:44+00:00, muka songong nya dapet banget 
7317,2022-07-11 12:49:03+00:00, sangat ramah 
7318,2022-07-11 12:48:37+00:00, junaidi mna skejul 
7319,2022-07-11 12:48:28+00:00, bo nanti ada live nggak btw skejull boo 
7320,2022-07-11 12:47:19+00:00, cilor gmn 
7321,2022-07-11 12:46:49+00:00, kapan stream lagi bo 
7322,2022-07-11 12:46:04+00:00, skejul 
7323,2022-07-11 12:45:54+00:00, kasih cilor juga bo jangan seblak doang 
7324,2022-07-11 12:45:29+00:00, janji ga hooh 
7325,2022-07-11 12:43:06+00:00, gak jelas lu kack 
7326,2022-07-11 12:42:52+00:00, skejul mana skejul 
7327,2022-07-11 12:42:50+00:00, bos sendiri dipalakin menghadeh kamu kobo 
7328,2022-07-11 12:38:33+00:00, stress bintang 
7329,2022-07-11 12:28:08+00:00, langsung madang rendang 
7330,2022-07-11 12:27:22+00:00, berisik jelas jelas bukan buatan kamu 
7331,2022-07-11 12:23:57+00:00, syukurannya dirumah masing masing 
7332,2022-07-11 12:21:35+00:00, propil pikter bukan yg oren 
7333,2022-07-11 12:20:55+00:00, ijin jd pp bang 
7334,2022-07-11 12:19:22+00:00, bntr lg gura lewat bo 
7335,2022-07-11 12:19:04+00:00, lah terus gak nyantumin sumber dari y 
7336,2022-07-11 12:17:16+00:00,skejul bo 
7337,2022-07-11 12:10:05+00:00, anime satu ini meresahkan 
7338,2022-07-11 12:09:42+00:00, timmy udah dikurbanin bo 
7339,2022-07-11 12:08:56+00:00,mantra hujan kobo kanaeru hehe 
7340,2022-07-11 12:02:19+00:00, bentar ko malah blame yg lain kan masalahnya kalo gk tau sou 
7341,2022-07-11 12:01:47+00:00, malem ini ga stream kah bo 
7342,2022-07-11 12:00:24+00:00, mau kenalan sama cek akun miliknya di facebook twitter instagram serta youtube sekian untuk 
7343,2022-07-11 11:59:45+00:00, kanaeru singkatan dari kanjut anjing beruk 
7344,2022-07-11 11:54:06+00:00, kobo singkatan dari kontol bool 
7345,2022-07-11 11:53:59+00:00, sampe moment aja lawak koboo koboo 
7346,2022-07-11 11:52:00+00:00, tumpengan m syukuran kobo juta subs let s go 
7347,2022-07-11 11:47:52+00:00, ollie berasa punya adek sendiri 
7348,2022-07-11 11:47:37+00:00, tadi mau nambah emak bo 
7349,2022-07-11 11:47:35+00:00, selamat lort 
7350,2022-07-11 11:46:03+00:00, nah di ralat wkkwwk 
7351,2022-07-11 11:45:07+00:00, di keroyok sirkel hujan badang fakta 
7352,2022-07-11 11:41:36+00:00, skejul boo 
7353,2022-07-11 11:39:37+00:00, wkwkwkwk salah emak 
7354,2022-07-11 11:39:19+00:00, sedikit tergocek 
7355,2022-07-11 11:35:26+00:00, udah bang 
7356,2022-07-11 11:33:36+00:00,ayo stream valo bareng itu heyy 
7357,2022-07-11 11:31:41+00:00, kobo dan traktir adalah kata yg sulit untuk berada dalam satu kalimat yang sama 
7358,2022-07-11 11:31:36+00:00, gak usah bawa bawa tuhan dah awas 
7359,2022-07-11 11:29:22+00:00, omedeto kobo beliin saya cilok 
7360,2022-07-11 11:28:17+00:00, tanya penjualnnya 
7361,2022-07-11 11:26:07+00:00, awoakwoak diubah 
7362,2022-07-11 11:24:19+00:00, wkwkwkw tweetnya diapus lam sensei dibilang mama dong 
7363,2022-07-11 11:23:33+00:00, kasal kamu kids 
7364,2022-07-11 11:22:43+00:00, ganti ya wkwkkwwk 
7365,2022-07-11 11:21:19+00:00, trauma dek 
7366,2022-07-11 11:19:49+00:00, wkwkwk diubah 
7367,2022-07-11 11:19:45+00:00, wkakakwkw mager si riweuh 
7368,2022-07-11 11:18:17+00:00,kobo udah senen mana skejulllllllllll 
7369,2022-07-11 11:18:17+00:00, wkwkwk 
7370,2022-07-11 11:18:16+00:00, lah kok ralat 
7371,2022-07-11 11:12:59+00:00, salah mama bo 
7372,2022-07-11 11:10:27+00:00, mama orang pun di claim 
7373,2022-07-11 11:09:38+00:00, wah sangat impressive tahniah kobo 
7374,2022-07-11 11:09:35+00:00, anjing 
7375,2022-07-11 11:08:52+00:00, bentar bo yagoo ngeluarin motor dulu 
7376,2022-07-11 11:08:03+00:00, mamanya ollie ini mah kenapa diaku aku wkwkwk 
7377,2022-07-11 11:07:45+00:00, itu mama siapa yg mau km looting 
7378,2022-07-11 11:07:23+00:00, skejul bo mana skejul 
7379,2022-07-11 11:05:43+00:00, jerifin keliling monas naked 
7380,2022-07-11 11:04:16+00:00, selamet bo 
7381,2022-07-11 11:04:16+00:00, emak siapa lu akuin itu bo 
7382,2022-07-11 11:03:47+00:00,di sekolah gabut bersama teman kobokanaeru aeruseni 
7383,2022-07-11 11:01:02+00:00, bo karna udah jt sub main ape donk 
7384,2022-07-11 11:00:37+00:00, beneran dong 
7385,2022-07-11 11:00:36+00:00, lah mamah kamu banyak banget bo 
7386,2022-07-11 11:00:35+00:00, mama mertua nih yee 
7387,2022-07-11 10:58:57+00:00,hayai 
7388,2022-07-11 10:56:13+00:00, congratulations kobo kanaeru 
7389,2022-07-11 10:56:04+00:00, terus palak jgn kasih kendor 
7390,2022-07-11 10:55:03+00:00, wah gila ini niat bener 
7391,2022-07-11 10:52:44+00:00, jgn dulu dikasih om yagoo ini akun blm tentu real soalnya blm ada centang biru 
7392,2022-07-11 10:50:41+00:00, njir cepet bang baru bulan 
7393,2022-07-11 10:44:51+00:00,kedengaran dong suara kobo 
7394,2022-07-11 10:43:41+00:00, bo skejul 
7395,2022-07-11 10:43:30+00:00, wkwkk 
7396,2022-07-11 10:41:21+00:00, jilak 
7397,2022-07-11 10:41:12+00:00, mantap bang 
7398,2022-07-11 10:39:30+00:00, asal lo tau ya dekkkk 
7399,2022-07-11 10:34:50+00:00, lu kenapa bo 
7400,2022-07-11 10:34:24+00:00, om yago katanya mau beliin kuda 
7401,2022-07-11 10:34:12+00:00, selamat 
7402,2022-07-11 10:33:01+00:00, kok ga awikwok hatur nuhun bo 
7403,2022-07-11 10:31:00+00:00, hmm mulai mulai 
7404,2022-07-11 10:30:05+00:00, melooting ygy 
7405,2022-07-11 10:29:08+00:00, astagaaaaaa rubikgirl juga bisaa gini doang 
7406,2022-07-11 10:28:50+00:00, awkwkw 
7407,2022-07-11 10:25:42+00:00, kobo cepet coeg 
7408,2022-07-11 10:24:11+00:00, buset bro ngetag kobo kayak lu bakal diprotect kobo aja lu 
7409,2022-07-11 10:23:48+00:00, panjang amat tuh gelar kek bangsawan aja 
7410,2022-07-11 10:16:29+00:00, makanya jangan keluyuran 
7411,2022-07-11 10:14:09+00:00, khusus puni puni bakal ditraktir makan kelabang 
7412,2022-07-11 10:13:21+00:00, gw kira elu tae kaget gw 
7413,2022-07-11 10:12:21+00:00,kemaren liat cebo kun jadi pengen nge fanart btw sekalian omedeto kobo buat mil aeruseni kobokanaeru 
7414,2022-07-11 10:10:45+00:00,congrats to m subs my lord kobo kanaeru thanks sudah menghibur kami semua aeruseni kobokanaeru 
7415,2022-07-11 10:09:40+00:00, tahniah lort 
7416,2022-07-11 10:09:27+00:00, slime satu ini tocnya tidack tertolong lagi 
7417,2022-07-11 10:08:52+00:00, yagoo be like baru juga kurban kemarin udah ditagih bocil aja sekarang 
7418,2022-07-11 10:08:03+00:00, akhirnyaaaa bot yagoooo 
7419,2022-07-11 10:06:01+00:00, info buat kobo itu meme curian 
7420,2022-07-11 10:03:33+00:00,otw pindah rumah deket biar tiap hari dapet juta 
7421,2022-07-11 10:03:18+00:00,bekerja sambil mendengarkan suara merdu dari vtuber gepeng 
7422,2022-07-11 10:02:48+00:00, ajakin incest kobo kolab cepet ga ma tahu kapan lagi kan liat idol gepeng feat idol re 
7423,2022-07-11 10:01:20+00:00, si anying cpt bgt juta 
7424,2022-07-11 10:00:49+00:00,congrats untuk vtuber kcil anime ini 
7425,2022-07-11 09:59:56+00:00, omedeto bo btw ane masih setia nunggu mantra hujan full versi 
7426,2022-07-11 09:59:34+00:00, etlis skejul minggu ini deck 
7427,2022-07-11 09:58:45+00:00, itu beli kuda dapat anak gitu 
7428,2022-07-11 09:57:08+00:00, ey harus sopan ama senpainya 
7429,2022-07-11 09:54:50+00:00, sekalian yg kuning aj bo 
7430,2022-07-11 09:53:52+00:00, kenapa selalu muncul notifikasi dari kamu 
7431,2022-07-11 09:51:34+00:00, masak lu g punya ginian yg aseli bo 
7432,2022-07-11 09:47:20+00:00, lagi diskon harganya sama dengan oc high end 
7433,2022-07-11 09:46:10+00:00, skejul no 
7434,2022-07-11 09:45:44+00:00, dari track record nya aja keliatan suka maling kok tuh fanar 
7435,2022-07-11 09:41:42+00:00, gw sih bisa menikmati semuanya tanpa harus bandingin ya 
7436,2022-07-11 09:41:07+00:00,akhirnya survive bisa rilis setelah mengorbankan upload di youtube thank you so much 
7437,2022-07-11 09:40:28+00:00, hayo loh wkwkwk 
7438,2022-07-11 09:31:36+00:00, maling jingkontod 
7439,2022-07-11 09:31:27+00:00, tanda serunya mana kobo 
7440,2022-07-11 09:30:10+00:00, nungguin piagam agustus an 
7441,2022-07-11 09:25:05+00:00, lmao ngakak liat alibimu serah kau mau ngomong apa but at l 
7442,2022-07-11 09:18:20+00:00, owalaahhh ada di desc setiap videokuu yakkk 
7443,2022-07-11 09:17:48+00:00, selamat kobo kamu hebat di tunggu traktir nya 
7444,2022-07-11 09:17:33+00:00, keren topengnya dzak 
7445,2022-07-11 09:17:13+00:00, yg penting hepi anti stress tanpa motor yg ga jadi jadi 
7446,2022-07-11 09:16:38+00:00, bukan bg tapi kalo boleh join discordnya dong 
7447,2022-07-11 09:13:01+00:00, the power of kobokan uwu wkkwkw 
7448,2022-07-11 09:12:12+00:00, jangan boong itu hasil sewa subreker 
7449,2022-07-11 09:09:57+00:00, tidak ramah 
7450,2022-07-11 09:06:50+00:00,anime kang malak sampe buyutnya juga dipalakin 
7451,2022-07-11 09:06:21+00:00, gass moga jd tamnel 
7452,2022-07-11 09:02:19+00:00,dikasi beneran ama kandangnya ntar nanges 
7453,2022-07-11 09:02:17+00:00, anjeeeng v 
7454,2022-07-11 09:01:04+00:00, yataaaaaaah kobo chan 
7455,2022-07-11 09:00:39+00:00, kalo gua bohong dapat sial gua bro lu kayaknya masih sd dah 
7456,2022-07-11 09:00:01+00:00, gatau apa apa diam aja deck 
7457,2022-07-11 08:56:22+00:00, selamat jt subreker lort 
7458,2022-07-11 08:55:11+00:00, jangan lupa skejull nya lord 
7459,2022-07-11 08:50:32+00:00,anime satu makin kesini makin kesana 
7460,2022-07-11 08:47:15+00:00,fucek kmuh cebo gw satirin lu ampe mampus anjim kobobrok 
7461,2022-07-11 08:46:51+00:00, selamat juta subs lort 
7462,2022-07-11 08:45:42+00:00, jv iki opo iki ollie is red kobo is blue jadwal anying kesel coy kesel hooh id ini apa ini olli 
7463,2022-07-11 08:44:51+00:00, mother simulator ga jadi di mainin kah 
7464,2022-07-11 08:43:37+00:00, kok diem bang masih idup kah 
7465,2022-07-11 08:43:34+00:00, buat istal dulu baru dikasih 
7466,2022-07-11 08:43:00+00:00,woi tanggung jawab gue suka sama looooo 
7467,2022-07-11 08:42:14+00:00, si paling pendiam 
7468,2022-07-11 08:31:06+00:00, ditunggu foto sama kudanya bo 
7469,2022-07-11 08:29:53+00:00,selamat atas juta subscribers ny padahal baru bulan debut sebagai hololive id gen kobokanaeru 
7470,2022-07-11 08:29:48+00:00,selamat lord kobo 
7471,2022-07-11 08:28:46+00:00, congrats bo di tunggu skejul 
7472,2022-07-11 08:25:08+00:00, sedang merayakan kobo m 
7473,2022-07-11 08:24:42+00:00, stfu dude ini gak lucu sama sekali 
7474,2022-07-11 08:20:10+00:00, noh kan bener beneren minta kuda 
7475,2022-07-11 08:19:24+00:00, untung ga typo ya bo jadi yoga aka agoy 
7476,2022-07-11 08:13:33+00:00, waaa congrats kobooo 
7477,2022-07-11 08:08:41+00:00, mencari sourcenya terlebih dahulu agar tidak terjadi kejadian yang tidak diinginkan 
7478,2022-07-11 08:07:08+00:00, oke kamu bilang gak tau source aslinya tapi bisa kita lihat di sini kamu sudah member 
7479,2022-07-11 08:06:31+00:00, sebagai upaya untuk mencegah pihak pihak yang tidak bertanggu 
7480,2022-07-11 08:02:22+00:00, menurut pendapat saya sendiri disini mungkin terdapat kesala 
7481,2022-07-11 07:59:36+00:00, awoakwokww 
