,Date,Content,Sentiment
2030,2022-04-11 04:30:11+00:00,ruu mo sembunyi dulu n ntakut batalin puasa ramadhan manusia heh n nsemangat puasanya ya kalian n           n nvtuber,Positive
2031,2022-04-11 04:27:51+00:00,jangan lupa mampir ya para manusia    n nvtuber vtuberivtubers,Neutral
2032,2022-04-11 04:20:32+00:00,ramaikan kawan n nvtuber vtuberi,Neutral
2033,2022-04-11 04:18:37+00:00,gak tau mau posting apalagi selain gameplay posting avatar sendiri aja  n nvtuberilolwildrift,Neutral
2034,2022-04-11 04:02:30+00:00,selamat pagi selamat berpuasa bagi yang menjalankannya  sekarang coco sedang main genshin impact  semoga bisa menem,Neutral
2035,2022-04-11 03:52:49+00:00,kurang dari seminggu lagi akhirnya debut  debut  april  njika ada pertanyaan bisa isi di  n,Neutral
2036,2022-04-11 03:52:16+00:00,inukami himari canta say meow meow   ao panpan   en  horas n vtuber,Neutral
2037,2022-04-11 03:44:34+00:00,todayyy    jam   widitunggu yaaa kawan kawan        n vtuberivtuberindonesia,Neutral
2038,2022-04-11 03:20:41+00:00,aku pas streaming gam nanyway  selamat pagii semuanyaa  gt  lt  nvtuber vtuberiryutabadut,Neutral
2039,2022-04-11 03:10:08+00:00,nama saya nemuneko yujin nsaya vtuber pendatang baru jepang  n nsaya pikir ada beberapa kesalahan dalam teks menggunak,Neutral
2040,2022-04-11 03:06:12+00:00,hi maniez   n nselamat beraktivitas ya buat kalian semua        n nartorei vtuber vtuberi,Neutral
2041,2022-04-11 01:59:33+00:00,guys kalian udh pada subscribkchannel ku blm   nkalau blm ayo subscribdisana ku biasanya ngelakuin livestream,Neutral
2042,2022-04-11 01:28:42+00:00,ohabunny  thanks buat yang smalem udateng di karaokjamming streamnya raizu  makasih dan welcomjga buat temen,Neutral
2043,2022-04-10 22:59:11+00:00,wvjust finishethstream   nmakasih banget semuanya yg udah dateng  aku sama reisth seneng banget,Neutral
2044,2022-04-10 22:30:26+00:00,rawr tonya nekomimi vtuber girl,Neutral
2045,2022-04-10 20:32:31+00:00,bila debut   tahun depan             naowkaowkwowkwowk ndk wei belum lagi twt n nwhen s thdebut  nyear            wwwwwwww,Negative
2046,2022-04-10 19:29:53+00:00,pt   pssssssssssst     envtuber vtuber,Neutral
2047,2022-04-10 17:54:26+00:00,donathon   push rank brutal w  ayankqudesu ch    rdha  n vtuberivtuberindonesia,Neutral
2048,2022-04-10 17:44:29+00:00,drawing flurry profilart uwu ansehen vtuber art artist uwu,Neutral
2049,2022-04-10 16:54:39+00:00,makasih semua yang udah datang  nmakasih juga udah milihin mobil wkwk  nkmekdinya di streamingyan cloudpunk berikut,Positive
2050,2022-04-10 15:58:58+00:00,ngetes aja   ntes net  tes livjam q tinggal tidur aman koneksi netnya           n nvtuber vtuberivtuberuprising,Positive
2051,2022-04-10 15:49:00+00:00,jangan lupa di cek yawww spesial  sublkeres video utattemita low budget aja  n                                             n nlink,Neutral
2052,2022-04-10 14:52:16+00:00,ada yg lagi ngumpulin primo buat gacha nih  yuk mampir kchannel nya kak jangan lupa dilikdisharda,Neutral
2053,2022-04-10 14:48:43+00:00,nyoba doang       lagi kurang enak tenggorokan  nunggu punya duit dulu buat bikin full covernya bener bener gak di,Neutral
2054,2022-04-10 14:15:59+00:00,selamat malam gimana kabarnya  sekarang coco sedang main identity v  semoga bisa menemani kegiatan mu di malam ini,Neutral
2055,2022-04-10 14:00:19+00:00,holaholariaaa minnaaaa   nini schedularia dalam satu minggu kedepan yaaa n njangan lupa follow aria di bstation  ari,Neutral
2056,2022-04-10 13:33:55+00:00,sekarang giliran mahiru rui yang pertama kali menjelajah di bstation     n n   minggu  april       wi gmt,Neutral
2057,2022-04-10 12:55:58+00:00,monopoly   eli vs kak adho  siapakah yang bakal jadi pemenang    dimenstar   meridia elinor    ntonight at,Neutral
2058,2022-04-10 12:47:55+00:00,professional warcriminal becomes king peko  hololiveng su  usada pekora  via,Neutral
2059,2022-04-10 12:02:22+00:00,agua dkotty  n nikotty kotty vtuber edit soyuntag  n n,Neutral
2060,2022-04-10 12:00:00+00:00,stream announcement  nbiasakan bangun pagi guys   yuk ngobrol ngobrol  n n     am  gmt    n    apr  n nwaiting roo,Neutral
2061,2022-04-10 11:55:52+00:00,otsunanan  nterima kasih yang sudah datang di stream tadi  n nvtuber vtuberinananliv,Neutral
2062,2022-04-10 11:47:35+00:00,kostum baru abang andi nlineart dulu coloring nyusul pas waktu luang nziedyiraart andiadinata art maha vtuber,Neutral
2063,2022-04-10 11:20:12+00:00,shachou san gambar ini untuk menjelaskan sesuatu  n nmenurut kalian apa yang shachou gambar   n nweliverlifvtubers,Neutral
2064,2022-04-10 11:08:22+00:00,tips dapat pacar ala si jamet kevin    n nkevinvangardo vtuber vtubers vtuberimaha,Positive
2065,2022-04-10 10:30:12+00:00,bukber check point  n nsharfoto menu buka puasa kalian        n nvtuber vtuberi,Positive
2066,2022-04-10 10:08:46+00:00,sampurasun  soree    nmalam ini keiko akan menjadi pembaca berita  ada berita apa aja ya hari ini      n njangan lewatka,Positive
2067,2022-04-10 09:52:35+00:00,gamgamanyon       nada saran gamyang seru buat dimainin berdua gak yaa  n nvtuberivtubersen vtuberen,Positive
2068,2022-04-10 09:38:47+00:00,alooo semuanyaa  video baru udah ada di youtubvall  silahkan mampir yaa nlink  ban,Neutral
2069,2022-04-10 09:30:38+00:00,yahoo nkami dari circlatelier ilagi ada oprelooo buat kalian yang mau jadi vtuber  nsyarat tertera di piya,Neutral
2070,2022-04-10 09:10:52+00:00,sorsemuanya  nada stream sorini sama  nvtuber vtuberi n n,Neutral
2071,2022-04-10 09:00:03+00:00,tanggal  april adalah tanggal yang spesial buat alenka  kenapa  karena itu hari debut jan,Neutral
2072,2022-04-10 08:55:22+00:00,sakura alpaca uwu nkiraluart digitalart vtuber,Positive
2073,2022-04-10 08:41:49+00:00,selamat sorgimana kabarnya  sekarang coco sedang main stumblguys  semoga bisa menemani ngabuburit kamu,Neutral
2074,2022-04-10 07:28:00+00:00,happy sundayy  nistirahat sejenak guerrilla stream belajar main minecraft    gt   lt  n,Neutral
2075,2022-04-10 07:20:39+00:00,siang para pelanggan  nmalam ini jam   akan ada jaming with raizu nih di server discordnya dan bebas,Neutral
2076,2022-04-10 07:13:17+00:00,siang viliteranian sudah dimulai nih nletto allenka mau karaokean sambil gitaran di bstation              n nyuk jangan s,Neutral
2077,2022-04-10 05:06:57+00:00,livw  gunpla   hgu   hyaku shiki nviverenoctis n n supportsmallstreamers vtubertweeterfeaturvtuber,Neutral
2078,2022-04-10 04:42:42+00:00,halo semuanya  berikut adalah jadwal mengbukber untuk minggu kedua  mengbukber akan diadakan setiap hari selasa  ju,Neutral
2079,2022-04-10 04:17:40+00:00,minggu depan banyak kerjaan jadi cuman bisa liv    a n nneomazora zora livzorascadulvtuber vtubers,Positive
2080,2022-04-10 04:08:08+00:00,basmodel by thbest mama  luma rum noutfit  yoruuharn nvtuber envtubers vtuberuprising,Neutral
2081,2022-04-10 04:00:02+00:00,halo semuanya  berikut adalah jadwal mengbukber untuk minggu kedua  mengbukber akan diadakan setiap hari selasa  ju,Neutral
2082,2022-04-10 03:04:20+00:00,pagi para pelanggan   ngimana nih tidur kalian  pagi ini awali dengan gegamyuk  nraizubartender vtuber vtuberin,Neutral
2083,2022-04-10 01:53:30+00:00,ririsya canta kawaranai mono   hanako oku n vtuber vtuberen vtuberes,Neutral
2084,2022-04-10 01:52:27+00:00,ririsya canta ai uta   greeeen n vtuber vtuberen vtuberes,Neutral
2085,2022-04-10 01:50:18+00:00,heheuehheheuhehehueu  n nvtuber envtuber vtubers envtubers,Neutral
2086,2022-04-10 01:17:51+00:00,no  svtuber liv                                                          a        vtuber        a                    tuber,Neutral
2087,2022-04-10 01:02:37+00:00,ohayon   npagi ini jam   mion mau main air di powerwash simulator biar seger hehnyang udah bangun  yuk merapat n nyt,Neutral
2088,2022-04-10 00:56:33+00:00,sudah hampir seminggu audisi dibuka  nayo ikuti audisinya dan jangan sampai kelewatan  ndan maafkan mimin yang lupa p,Neutral
2089,2022-04-10 00:35:13+00:00,early morneng putukan   fil eng   chill stream no avatar   vtuber  n nphvtuber vtuber pngtubers twitchstreamer,Neutral
2090,2022-04-09 23:28:46+00:00,awa awa  n nvtuberuprising vtuber,Neutral
2091,2022-04-09 22:04:54+00:00,yummis lolas y rankeds uwu vtuber leaguolegends streaming,Neutral
2092,2022-04-09 21:57:29+00:00,ya hay stream wowowowowow nvtuber vtuberes   vtuberes,Neutral
2093,2022-04-09 21:42:17+00:00,karakter   kamisato ayato   lentera di malam hari    genshin impact fandubahasa in,Neutral
2094,2022-04-09 21:09:14+00:00,emotes vtuberen vtuber twitchstreamer mew  purrrr    ta da,Neutral
2095,2022-04-09 21:06:18+00:00,strim uwu,Neutral
2096,2022-04-09 20:46:15+00:00,selamat pagi selamat berpuasa bagi yang menjalankannya  sekarang coco sedang main genshin impact  semoga bisa menem,Neutral
2097,2022-04-09 19:36:57+00:00,yuk gabung sama hidayat ngaji bareng di  indonesia mengaji ramadhan  h  juz               n,Neutral
2098,2022-04-09 19:08:07+00:00,yugo rkgk       nasumart nijisanji nijiart vtuber         illustration,Neutral
2099,2022-04-09 18:37:43+00:00,my melody  jururu version  nvtuber fanart,Neutral
2100,2022-04-09 17:24:41+00:00,gw butuh hiburan ndalam rangka nemenin sahur kalian  gw bakal ngreact video kalian yg udah dikumpulin lewat postin,Neutral
2101,2022-04-09 16:45:29+00:00,debut teaser  nhi nightowls  your personal detectivis her nsudah siap untuk bertemu dengan personal detectivka,Neutral
2102,2022-04-09 16:26:29+00:00,dikiiiiiit lagiiiii masterrrrrrrrrrrrrr n nminggu     n  wigmt    n nwaiting room  n,Neutral
2103,2022-04-09 15:41:36+00:00,temenin tukang susu ini yuk  langsung kyoutubnya gas n n fear horror fps,Neutral
2104,2022-04-09 15:05:00+00:00,weh pipis saat stream        vtuberuprising vtubericlips youtubeclips,Neutral
2105,2022-04-09 14:03:02+00:00,ya kali malming gak healing dulu           n jm play vtuber dota,Neutral
2106,2022-04-09 13:42:32+00:00,ngmembentar wwww n nvtuberivtuber envtuber vtuber  a        a avtuber,Positive
2107,2022-04-09 13:33:02+00:00,dalam  menit  kita akan bereksperimen di backrooms  datanglah kemari dan mari kita bahas bersama sama,Positive
2108,2022-04-09 13:31:11+00:00,sampurasun   nmalam ini kita menggambar  jangan ketinggalan yaa     n ntonight    wigmt  nwaiting room,Neutral
2109,2022-04-09 13:09:42+00:00,thank you buat yang udh nonton cover dangdut gw n njangan lupa beli reonergy drink ya   buat bantu gua cover lagu gua,Positive
2110,2022-04-09 12:52:13+00:00,menit guys cover baru gw muncul    n vtuberivtuber vtuberuprising,Neutral
2111,2022-04-09 12:51:11+00:00,selamat malam gimana kabarnya  sekarang coco sedang main star wars jedi fallen order  semoga bisa menemani kegiatan,Neutral
2112,2022-04-09 12:48:11+00:00,wrgoing to start thstream in  mins  ndateng ya kstreamnya yaa  kalau mau main juga ayo yuk kita mabar,Neutral
2113,2022-04-09 12:47:40+00:00,ayo bikin masjisupaya bisa shalat tarawih bersama   n  n    room   april,Neutral
2114,2022-04-09 12:41:06+00:00,malam semuanyaa   besok kachi sama mas akan stream review sarung kalian di channel,Neutral
2115,2022-04-09 12:09:42+00:00,hewooo minna  n nperkenalkan namaku ichi conaca  panggil aja aku ichi  bukan ichi ocha loh      lt  tunggu debut ichi,Neutral
2116,2022-04-09 12:00:46+00:00,hm   you  rstaring  something thmatter    n nuwuuauuwuaua morikemen umi     n nenvtuber vtuberen vtuber,Neutral
2117,2022-04-09 11:49:07+00:00,msih sketch aaaaaaaaaa n nkatiart sketch vtuber fanart,Positive
2118,2022-04-09 11:43:50+00:00,legends ranks  amp  phasmophobia with aya kashii   n ntiradobelivn n vtuber envtuber phvtuber,Neutral
2119,2022-04-09 11:31:27+00:00,kalian sahur ikut wiberbuka ikut wit n napakah sama saja kek mulai puasa ikut sektsini dan lebaran ikut sektsan,Positive
2120,2022-04-09 11:26:36+00:00,wah hampir lupa yah  n n vtuberuprising vtuberitwitch twitchclips twitchgirl,Positive
2121,2022-04-09 11:09:17+00:00,malam minggu bingung ngapain  ngem el ml mobel lejen aja yuk bareng gw sini  n nsabtu   april  jam  win,Positive
2122,2022-04-09 11:05:43+00:00,pemberitahuan  n nhai dro  nkarena gak sempat pulang dan ketinggalan kapal nmaka stream bvbhari ini pun di tiadakan,Neutral
2123,2022-04-09 11:00:00+00:00,jam lagii mari kita beraksiii  o       a  nelen lagi pengen nyanyi          a  a  a n ntonight denger radio,Positive
2124,2022-04-09 10:25:57+00:00,saksikan dan ramaikan freetalk bersama vtuber indonesia n nvtuber vtuberiidvtuber funkot anifunkot,Neutral
2125,2022-04-09 10:03:34+00:00,barangkali ada yang mau nanya   nanya tentang apapun itu  tinggal tulis aja di komentar  atau ada krisar untuk k,Neutral
2126,2022-04-09 09:52:41+00:00,selamat sorgimana kabarnya  sekarang coco sedang main identity v  semoga bisa menemani ngabuburit kamu,Neutral
2127,2022-04-09 09:15:08+00:00,pemberitahuan  nhai dro  nuntuk stream ngaji  di tiadakan dlu  nsoalnya masih di luar kota  nmngkn di ganti hari esok,Neutral
2128,2022-04-09 09:08:39+00:00,bantu saya tamatin gamoutlast yuk n nvtuber vtuberdebut vtubers vtuberioutlast outlastindonesia,Neutral
2129,2022-04-09 09:04:42+00:00,bagi ya dah nungguin ntoday gua uploacover baru gua nih  n  n vtubers envtuber,Positive
2130,2022-04-09 08:52:29+00:00,chillorant sampai berbuka puasa   vtuber indonesia via  nvtuber,Positive
2131,2022-04-09 08:29:49+00:00,lalalai lalalai ladadi ladaduu  o       a  nelen lagi pengen nyanyi          a  a  a n ntonight denger radio,Neutral
2132,2022-04-09 08:27:04+00:00,siang viliteranian   n nsetelah tadi letto sekarang giliran untuk menjelajah pertama kali di bstation,Neutral
2133,2022-04-09 08:01:57+00:00,another horror gam dari fontnya sih iya deh keknya  tapi hyu gatakut sama sekali kok tenang aja beneran cuman min,Positive
2134,2022-04-09 07:34:04+00:00,ngabuburit  n vtuber idvtuber vtuberuprising,Positive
2135,2022-04-09 07:18:15+00:00,subaru vtuber       a                                   byoutuber,Neutral
2136,2022-04-09 07:11:51+00:00,yuk banyu vall dapatin  su silahkan mampir bagi yg belum      bmakasih banyak yg udah bantuin vall nlink,Positive
2137,2022-04-09 07:11:13+00:00,tkrp malayalam liv  gta  rp livmalayalam   gta  livtkrp malayalam   all citizens onteam,Neutral
2138,2022-04-09 07:10:22+00:00,upcoming liv    nchill karaokstream  nngabuburit bareng mai sambil karaokean santaai      nmailivestream n n    karaok n,Neutral
2139,2022-04-09 06:50:50+00:00,serba serbi anak kost an edisi ramadhan  feat  ottavius aeterna  vtuber indonesia  via,Neutral
2140,2022-04-09 06:39:20+00:00,letsgooooo mabar valorant kita malam ini jam   win nlink  vtuber vtubers,Neutral
2141,2022-04-09 06:39:04+00:00,kali ini giliran letto allenka vilitera iuntuk menjelajah pertama kali di bstation    n nyuk jangan sampai ketinggal,Positive
2142,2022-04-09 06:23:59+00:00,malam ini nsekalian perayaan  subs sama top  kontes cukup kemarin n n  o long as theris mercy  hers my broth,Neutral
2143,2022-04-09 06:08:51+00:00,gordon viri dancing dancvirtual vtuber,Neutral
2144,2022-04-09 05:59:00+00:00,hitung mundur n           nlivnow    nroket elen meluncurrr    n nyuk elen mau ajak kamu mengenal  amp  pertualang di,Neutral
2145,2022-04-09 05:57:39+00:00,kali ini  mimin menemukan salah satu vstreamer yang mana ia sempat merubah penampilan pada karakternya  bukannya m,Negative
2146,2022-04-09 05:56:34+00:00,today       riana livnemenin ngabuburit kalian bersama dan  njam   wita nvtuber,Neutral
2147,2022-04-09 05:42:25+00:00,jadwal livestream siang ini n n  n  gmt     napeegends night livn n vtuber,Neutral
2148,2022-04-09 05:31:02+00:00,ban elainnvtuber envtuber deadlysins,Neutral
2149,2022-04-09 05:12:11+00:00,yuyu sedang mencari staftambahan nih    kali aja ada yang berminat bisa dm ig kami     n ntambahan untuk persyarata,Neutral
2150,2022-04-09 05:12:10+00:00,selamat siang  nanti sorjam   wiaku akan livestream fall guys sambil nunggu buka puasa,Neutral
2151,2022-04-09 04:59:00+00:00,ayoo berkumpul  n jam lagi roket meluncur    nayoo mengenal dan berpetualang diluar angkasa bareng elen  o       o n na,Neutral
2152,2022-04-09 04:45:37+00:00,siang para pelanggan    njangan lupa datang siang ini    nhari ini kita liat gimana perjuangan mereka di  vtuber spor,Neutral
2153,2022-04-09 04:42:27+00:00,buat kamu yang puasa  gimana nih puasanya  masih kuat  kan  n nnanti sor      wi bakal ada virtual ngabubur,Neutral
2154,2022-04-09 04:19:25+00:00,ngajar tim thmoment when your anak didik is too much obsessewith thdetail smpdi zoom zoom dan nyaris kel,Positive
2155,2022-04-09 04:03:49+00:00,mari olahraga lima jari bersama wawanchan n nlink  wa in wan liv,Neutral
2156,2022-04-09 03:55:44+00:00,selamat siang gimana kabarnya  sekarang coco sedang main left  dea bareng geofani  semoga bisa menemani siang h,Neutral
2157,2022-04-09 02:06:55+00:00,hi  nmalem minggu ini aku ada stream bahas mobil jdm sambil main yuk  sekalian nemenin ngobrol malem minggu kalian,Neutral
2158,2022-04-09 01:06:34+00:00,siang ini elen mau ajak kamu mengenal  amp  bertualang diluar angkasa  o       o n nhemm lihat bumi dari atas   nada apa aja,Neutral
2159,2022-04-09 00:56:08+00:00,pagi para pelanggan  nyuk guys hari ini jam  di channelku ada vtubber sport festival yang diadakan oleh,Neutral
2160,2022-04-09 00:53:05+00:00,yuk gabung sama hidayat ngaji bareng dalam program  indonesia mengaji ramadhan  h  juz,Neutral
2161,2022-04-08 22:38:26+00:00,yuk ngobrol ngobrol sama aku   n nliv  sabtu ntanggal    april  njam     wi n nlink,Neutral
2162,2022-04-08 22:27:35+00:00,ngaku ayo n aku juga sih   nvtuber,Positive
2163,2022-04-08 20:41:41+00:00,selamat pagi selamat berpuasa bagi yang menjalankannya  sekarang coco sedang main genshin impact  semoga bisa menem,Neutral
2164,2022-04-08 18:47:31+00:00,thank you so much to whoever camby thstream   nlain kali aku sama reisth stream dateng lagi yaaa o       o n nkalau,Positive
2165,2022-04-08 18:26:11+00:00,mobillegends  temenin kalian sahur  vtuber indonesia   n n  general   nnagatakouuta n  fanart   nkouutarts n  streams,Neutral
2166,2022-04-08 17:07:33+00:00,wohooo  n nthank you banget yg udah nemenin katia keliling tadi dan thank you juga yang udah mau nerima katia sebagai,Neutral
2167,2022-04-08 17:01:56+00:00,livuwu nas usual  link in bio  nvtuber envtuber,Neutral
2168,2022-04-08 16:40:35+00:00,eat my ass douchebag                        n nvtuber envtuber  n n,Neutral
