Date,Content,prediction
2022-07-11 13:12:22+00:00, kobo ketika ditanyain skejul ,2
2022-07-11 13:12:19+00:00, wkwkw izin save bng ,2
2022-07-11 13:12:14+00:00, mending karaoke g sih ,2
2022-07-11 13:12:13+00:00, karaoke stream jt subs mana neh ,0
2022-07-11 13:11:56+00:00, ditunggu y dek ,2
2022-07-11 13:11:33+00:00, iya dah gpp tapi tetap mana nih ,0
2022-07-11 13:11:32+00:00, okeh ,2
2022-07-11 13:11:14+00:00, skejulnya mana kawand ,0
2022-07-11 13:11:14+00:00, ok kobo ,0
2022-07-11 13:10:48+00:00, gak ah males ,0
2022-07-11 13:10:37+00:00, jadi jam brp lort ,2
2022-07-11 13:10:06+00:00, okeh lord ,2
2022-07-11 13:09:25+00:00, jadwal kok harian sekejul mingguan mana ,0
2022-07-11 13:09:14+00:00, badut twitter sedang ngeles ,1
2022-07-11 13:09:10+00:00, cepattt woiii ,2
2022-07-11 13:09:08+00:00, dapat dipahami yang mulia putri ,0
2022-07-11 13:08:53+00:00, skejulny dek upload cpt gk pake lama ,2
2022-07-11 13:08:46+00:00, ingfo diterima ,2
2022-07-11 13:08:36+00:00, member stream kapan bo ,0
2022-07-11 13:08:33+00:00, ada yang bisa hack balik akun yt aku yang dah ilang ga klo ada dm yah nanti ku bayar ,0
2022-07-11 13:08:27+00:00, gaaaaas skrg ,2
2022-07-11 13:08:27+00:00, lort main yugi kapan lort tapi jangan pake deck sampah kaya drytron ,2
2022-07-11 13:08:23+00:00, yhhh dik ,2
2022-07-11 13:08:16+00:00, sudah cukup twitnya sekarang mana ,2
2022-07-11 13:08:12+00:00, wah seru nih jgn lupa makan kobo biar g sakit klo kobo karena sakit nnti kita khawatir bo dan lbh penting mna jadwalnya boo ,0
2022-07-11 13:08:02+00:00, skejul sih bo keknya sabi ,0
2022-07-11 13:07:55+00:00, full skejulnya dong my princess ,2
2022-07-11 13:07:50+00:00, jam berapa bb ,1
2022-07-11 13:07:41+00:00, ritim janji ga kesenengan sampai terguling guling ,0
2022-07-11 13:07:29+00:00, ok cil nnti jam brp strim ny ,1
2022-07-11 13:07:18+00:00, ditunggu mao sama darling princess kanaeru ,0
2022-07-11 13:07:08+00:00, yeeayy ,2
2022-07-11 13:06:57+00:00, janji ga nge valo ,0
2022-07-11 13:06:50+00:00, ril kah ,2
2022-07-11 13:06:49+00:00, wakarimashita princess ,2
2022-07-11 13:06:33+00:00, siaap ,2
2022-07-11 13:06:25+00:00, siap kanjeng ,2
2022-07-11 13:06:05+00:00, kalau boleh tahu akan dilaksanakan kapan ya baginda ,1
2022-07-11 13:06:01+00:00, seblak debest ,2
2022-07-11 13:05:59+00:00,mau pamer m subreker ,0
2022-07-11 13:05:58+00:00, ditunggu livenya princess ,2
2022-07-11 13:05:57+00:00, skejul lainnya mana ,0
2022-07-11 13:05:40+00:00, skejul ,2
2022-07-11 13:05:21+00:00, gak mau ah ,0
2022-07-11 13:05:21+00:00, motion sickness ya main gim mulu ,1
2022-07-11 13:05:15+00:00, when kapan nih ,2
2022-07-11 13:05:12+00:00, kaga valo tengah malem lagi aja bo ,0
2022-07-11 13:05:11+00:00, tidak dipungkiri talent dari cover corp bisa menerima orang toc kapan lagi gess jadi ,0
2022-07-11 13:05:07+00:00, hehe selalu hadir ,2
2022-07-11 13:05:00+00:00, jam brp bo ,1
2022-07-11 13:04:54+00:00, jam brpa princess ,1
2022-07-11 13:04:53+00:00, karaoke jt list lagu untuk perayaan jt subs kapan bo ,0
2022-07-11 13:04:52+00:00, oke kawan mau jam berapa kawan ,1
2022-07-11 13:04:46+00:00, bohong npasti ada ,1
2022-07-11 13:04:46+00:00, skejul ,2
2022-07-11 13:04:45+00:00, gpp yang penting princess live gaas ken ,0
2022-07-11 13:04:41+00:00, jgn kemaleman bo bsk gw sklh ,0
2022-07-11 13:04:39+00:00, ditunggu my princess ,2
2022-07-11 13:04:34+00:00, siaaapppp ,2
2022-07-11 13:04:30+00:00, dapat dimengerti ,2
2022-07-11 13:04:27+00:00, jam brapa kawan ,1
2022-07-11 13:04:10+00:00,jadwal hari ini donation reading aja ya kawan kawan ,0
2022-07-11 12:57:59+00:00, traktir seblak juga gak buat nodoka san ,2
2022-07-11 12:56:44+00:00, ngabrut ,2
2022-07-11 12:56:14+00:00, ini ya bo ,0
2022-07-11 12:53:44+00:00, muka songong nya dapet banget ,2
2022-07-11 12:49:03+00:00, sangat ramah ,2
2022-07-11 12:48:37+00:00, junaidi mna skejul ,2
2022-07-11 12:48:28+00:00, bo nanti ada live nggak nbtw skejull boo ,0
2022-07-11 12:47:19+00:00, cilor gmn ,2
2022-07-11 12:46:49+00:00, kapan stream lagi bo ,0
2022-07-11 12:46:04+00:00, skejul ,2
2022-07-11 12:45:54+00:00, kasih cilor juga bo jangan seblak doang ,0
2022-07-11 12:45:29+00:00, janji ga hooh ,0
2022-07-11 12:43:06+00:00, gak jelas lu kack ,0
2022-07-11 12:42:52+00:00, skejul mana skejul ,0
2022-07-11 12:42:50+00:00, bos sendiri dipalakin menghadeh kamu kobo ,0
2022-07-11 12:38:33+00:00, stress bintang ,2
2022-07-11 12:28:08+00:00, langsung madang rendang ,2
2022-07-11 12:27:22+00:00, berisik jelas jelas bukan buatan kamu ,0
2022-07-11 12:23:57+00:00, syukurannya dirumah masing masing ,2
2022-07-11 12:21:35+00:00, propil pikter bukan yg oren ,0
2022-07-11 12:20:55+00:00, ijin jd pp bang ,2
2022-07-11 12:19:22+00:00, bntr lg gura lewat bo ,0
2022-07-11 12:19:04+00:00, lah terus gak nyantumin sumber dari y ,0
2022-07-11 12:17:16+00:00,skejul bo ,0
2022-07-11 12:10:05+00:00, anime satu ini meresahkan ,0
2022-07-11 12:09:42+00:00, timmy udah dikurbanin bo ,0
2022-07-11 12:08:56+00:00,mantra hujan kobo kanaerunhehe ,0
2022-07-11 12:02:19+00:00, bentar ko malah blame yg lain kan masalahnya kalo gk tau sou ,0
2022-07-11 12:01:47+00:00, malem ini ga stream kah bo ,0
2022-07-11 12:00:24+00:00, mau kenalan sama cek akun miliknya di facebook twitter instagram serta youtube sekian untuk ,0
2022-07-11 11:59:45+00:00, kanaeru singkatan dari kanjut anjing beruk ,0
2022-07-11 11:54:06+00:00, kobo singkatan dari kontol bool ,0
2022-07-11 11:53:59+00:00, sampe moment aja lawak koboo koboo ,0
2022-07-11 11:52:00+00:00, tumpengan m syukuran kobo juta subs let s go ,0
2022-07-11 11:47:52+00:00, ollie berasa punya adek sendiri ,0
2022-07-11 11:47:37+00:00, tadi mau nambah emak bo ,0
2022-07-11 11:47:35+00:00, selamat lort ,2
2022-07-11 11:46:03+00:00, nah di ralat wkkwwk ,0
2022-07-11 11:45:07+00:00, di keroyok sirkel hujan badang fakta ,0
2022-07-11 11:41:36+00:00, skejul boo ,2
2022-07-11 11:39:37+00:00, wkwkwkwk salah emak ,2
2022-07-11 11:39:19+00:00, sedikit tergocek ,2
2022-07-11 11:35:26+00:00, udah bang ,2
2022-07-11 11:33:36+00:00,ayo stream valo bareng itu heyy ,1
2022-07-11 11:31:41+00:00, kobo dan traktir adalah kata yg sulit untuk berada dalam satu kalimat yang sama ,0
2022-07-11 11:31:36+00:00, gak usah bawa bawa tuhan dah nawas ,0
2022-07-11 11:29:22+00:00, omedeto kobo nbeliin saya cilok ,0
2022-07-11 11:28:17+00:00, tanya penjualnnya ,2
2022-07-11 11:26:07+00:00, awoakwoak diubah ,2
2022-07-11 11:24:19+00:00, wkwkwkw tweetnya diapus nlam sensei dibilang mama dong ,2
2022-07-11 11:23:33+00:00, kasal kamu kids ,0
2022-07-11 11:22:43+00:00, ganti ya wkwkkwwk ,0
2022-07-11 11:21:19+00:00, trauma dek ,2
2022-07-11 11:19:49+00:00, wkwkwk diubah ,0
2022-07-11 11:19:45+00:00, wkakakwkw mager si riweuh ,0
2022-07-11 11:18:17+00:00,kobo udah senen mana skejulllllllllll ,0
2022-07-11 11:18:17+00:00, wkwkwk ,0
2022-07-11 11:18:16+00:00, lah kok ralat ,0
2022-07-11 11:12:59+00:00, salah mama bo ,0
2022-07-11 11:10:27+00:00, mama orang pun di claim ,0
2022-07-11 11:09:38+00:00, wah sangat impressive tahniah kobo ,0
2022-07-11 11:09:35+00:00, anjing ,2
2022-07-11 11:08:52+00:00, bentar bo yagoo ngeluarin motor dulu ,0
2022-07-11 11:08:03+00:00, mamanya ollie ini mah kenapa diaku aku wkwkwk ,0
2022-07-11 11:07:45+00:00, itu mama siapa yg mau km looting ,0
2022-07-11 11:07:23+00:00, skejul bo mana skejul ,0
2022-07-11 11:05:43+00:00, jerifin keliling monas naked ,2
2022-07-11 11:04:16+00:00, selamet bo ,0
2022-07-11 11:04:16+00:00, emak siapa lu akuin itu bo ,0
2022-07-11 11:03:47+00:00,di sekolah gabut bersama teman kobokanaeru aeruseni ,0
2022-07-11 11:01:02+00:00, bo karna udah jt sub main ape donk ,0
2022-07-11 11:00:37+00:00, beneran dong ,2
2022-07-11 11:00:36+00:00, lah mamah kamu banyak banget bo ,0
2022-07-11 11:00:35+00:00, mama mertua nih yee ,2
2022-07-11 10:58:57+00:00,hayai ,2
2022-07-11 10:56:13+00:00, congratulations kobo kanaeru ,0
2022-07-11 10:56:04+00:00, terus palak jgn kasih kendor ,2
2022-07-11 10:55:03+00:00, wah gila ini niat bener ,0
2022-07-11 10:52:44+00:00, jgn dulu dikasih om yagoo ini akun blm tentu real soalnya blm ada centang biru ,0
2022-07-11 10:50:41+00:00, njir cepet bang baru bulan ,1
2022-07-11 10:44:51+00:00,kedengaran dong suara kobo ,0
2022-07-11 10:43:41+00:00, bo skejul ,0
2022-07-11 10:43:30+00:00, wkwkk ,2
2022-07-11 10:41:21+00:00, jilak ,2
2022-07-11 10:41:12+00:00, mantap bang ,2
2022-07-11 10:39:30+00:00, asal lo tau ya dekkkk ,0
2022-07-11 10:34:50+00:00, lu kenapa bo ,0
2022-07-11 10:34:24+00:00, om yago katanya mau beliin kuda ,0
2022-07-11 10:34:12+00:00, selamat ,2
2022-07-11 10:33:01+00:00, kok ga awikwok hatur nuhun bo ,0
2022-07-11 10:31:00+00:00, hmm mulai mulai ,2
2022-07-11 10:30:05+00:00, melooting ygy ,2
2022-07-11 10:29:08+00:00, astagaaaaaa rubikgirl juga bisaa gini doang ,2
2022-07-11 10:28:50+00:00, awkwkw ,2
2022-07-11 10:25:42+00:00, kobo cepet coeg ,0
2022-07-11 10:24:11+00:00, buset bro ngetag kobo kayak lu bakal diprotect kobo aja lu ,1
2022-07-11 10:23:48+00:00, panjang amat tuh gelar kek bangsawan aja ,0
2022-07-11 10:16:29+00:00, makanya jangan keluyuran ,0
2022-07-11 10:14:09+00:00, khusus puni puni bakal ditraktir makan kelabang ,1
2022-07-11 10:13:21+00:00, gw kira elu tae kaget gw ,2
2022-07-11 10:12:21+00:00,kemaren liat cebo kun jadi pengen nge fanart btw sekalian omedeto kobo buat mil naeruseni kobokanaeru ,2
2022-07-11 10:10:45+00:00,congrats to m subs my lord kobo kanaeru thanks sudah menghibur kami semua naeruseni kobokanaeru ,2
2022-07-11 10:09:40+00:00, tahniah lort ,2
2022-07-11 10:09:27+00:00, slime satu ini tocnya tidack tertolong lagi ,0
2022-07-11 10:08:52+00:00, yagoo be like baru juga kurban kemarin udah ditagih bocil aja sekarang ,2
2022-07-11 10:08:03+00:00, akhirnyaaaa bot yagoooo ,2
2022-07-11 10:06:01+00:00, info buat kobo itu meme curian ,0
2022-07-11 10:03:33+00:00,otw pindah rumah deket biar tiap hari dapet juta ,1
2022-07-11 10:03:18+00:00,bekerja sambil mendengarkan suara merdu dari vtuber gepeng ,1
2022-07-11 10:02:48+00:00, ajakin incest kobo kolab cepet ga ma tahu kapan lagi kan liat idol gepeng feat idol re ,0
2022-07-11 10:01:20+00:00, si anying cpt bgt juta ,0
2022-07-11 10:00:49+00:00,congrats untuk vtuber kcil anime ini ,1
2022-07-11 09:59:56+00:00, omedeto bo nbtw ane masih setia nunggu mantra hujan full versi ,0
2022-07-11 09:59:34+00:00, etlis skejul minggu ini deck ,0
2022-07-11 09:58:45+00:00, itu beli kuda dapat anak gitu ,0
2022-07-11 09:57:08+00:00, ey harus sopan ama senpainya ,2
2022-07-11 09:54:50+00:00, sekalian yg kuning aj bo ,0
2022-07-11 09:53:52+00:00, kenapa selalu muncul notifikasi dari kamu ,0
2022-07-11 09:51:34+00:00, masak lu g punya ginian yg aseli bo ,0
2022-07-11 09:47:20+00:00, lagi diskon harganya sama dengan oc high end ,0
2022-07-11 09:46:10+00:00, skejul no ,2
2022-07-11 09:45:44+00:00, dari track record nya aja keliatan suka maling kok tuh fanar ,0
2022-07-11 09:41:42+00:00, gw sih bisa menikmati semuanya tanpa harus bandingin ya ,0
2022-07-11 09:41:07+00:00,akhirnya survive bisa rilis setelah mengorbankan upload di youtube thank you so much ,0
2022-07-11 09:40:28+00:00, hayo loh wkwkwk ,0
2022-07-11 09:31:36+00:00, maling jingkontod ,2
2022-07-11 09:31:27+00:00, tanda serunya mana kobo ,0
2022-07-11 09:30:10+00:00, nungguin piagam agustus an ,2
2022-07-11 09:25:05+00:00, lmao ngakak liat alibimunserah kau mau ngomong apa but at l ,0
2022-07-11 09:18:20+00:00, owalaahhh ada di desc setiap videokuu yakkk ,1
2022-07-11 09:17:48+00:00, selamat kobo kamu hebat di tunggu traktir nya ,2
2022-07-11 09:17:33+00:00, keren topengnya dzak ,2
2022-07-11 09:17:13+00:00, yg penting hepi anti stress tanpa motor yg ga jadi jadi ,0
2022-07-11 09:16:38+00:00, bukan bg tapi kalo boleh join discordnya dong ,0
2022-07-11 09:13:01+00:00, the power of kobokan uwu wkkwkw ,2
2022-07-11 09:12:12+00:00, jangan boong itu hasil sewa subreker ,0
2022-07-11 09:09:57+00:00, tidak ramah ,2
2022-07-11 09:06:50+00:00,anime kang malak nsampe buyutnya juga dipalakin ,2
2022-07-11 09:06:21+00:00, gass moga jd tamnel ,2
2022-07-11 09:02:19+00:00,dikasi beneran ama kandangnya ntar nanges ,2
2022-07-11 09:02:17+00:00, anjeeeng v ,2
2022-07-11 09:01:04+00:00, yataaaaaaah kobo chan ,0
2022-07-11 09:00:39+00:00, kalo gua bohong dapat sial gua nbro lu kayaknya masih sd dah ,0
2022-07-11 09:00:01+00:00, gatau apa apa diam aja deck ,0
2022-07-11 08:56:22+00:00, selamat jt subreker lort ,2
2022-07-11 08:55:11+00:00, jangan lupa skejull nya lord ,0
2022-07-11 08:50:32+00:00,anime satu makin kesini makin kesana ,2
2022-07-11 08:47:15+00:00,fucek kmuh cebo gw satirin lu ampe mampus anjimnkobobrok ,2
2022-07-11 08:46:51+00:00, selamat juta subs lort ,2
2022-07-11 08:45:42+00:00, jv iki opo iki ollie is red kobo is blue jadwal anying kesel coy kesel hoohnid ini apa ini olli ,0
2022-07-11 08:44:51+00:00, mother simulator ga jadi di mainin kah ,0
2022-07-11 08:43:37+00:00, kok diem bang masih idup kah ,0
2022-07-11 08:43:34+00:00, buat istal dulu baru dikasih ,2
2022-07-11 08:43:00+00:00,woi tanggung jawab gue suka sama looooo ,0
2022-07-11 08:42:14+00:00, si paling pendiam ,0
2022-07-11 08:31:06+00:00, ditunggu foto sama kudanya bo ,0
2022-07-11 08:29:53+00:00,selamat atas juta subscribers ny padahal baru bulan debut sebagai hololive id gen nkobokanaeru ,1
2022-07-11 08:29:48+00:00,selamat lord kobo ,2
2022-07-11 08:28:46+00:00, congrats bo di tunggu skejul ,0
2022-07-11 08:25:08+00:00, sedang merayakan kobo m ,1
2022-07-11 08:24:42+00:00, stfu dude ini gak lucu sama sekali ,0
2022-07-11 08:20:10+00:00, noh kan bener beneren minta kuda ,0
2022-07-11 08:19:24+00:00, untung ga typo ya bo jadi yoga aka agoy ,0
2022-07-11 08:13:33+00:00, waaa congrats kobooo ,2
2022-07-11 08:08:41+00:00, mencari sourcenya terlebih dahulu agar tidak terjadi kejadian yang tidak diinginkan ,0
2022-07-11 08:07:08+00:00, oke kamu bilang gak tau source aslinya ntapi nbisa kita lihat di sini nkamu sudah member ,0
2022-07-11 08:06:31+00:00, sebagai upaya untuk mencegah pihak pihak yang tidak bertanggu ,1
2022-07-11 08:02:22+00:00, menurut pendapat saya sendiri disini mungkin terdapat kesala ,0
2022-07-11 07:59:36+00:00, awoakwokww ,2
2022-07-11 07:59:07+00:00, congras ya kobo ,0
2022-07-11 07:57:32+00:00,asik kobo ,0
2022-07-11 07:55:06+00:00, selamat m nya kobo ,2
2022-07-11 07:54:09+00:00, mulai lagi loot dirumah orng kali ini episode looting keycaps dirumah buwung ,0
2022-07-11 07:52:44+00:00, selamat kobo sama ,2
2022-07-11 07:51:26+00:00, siaap kobo sama ,0
2022-07-11 07:45:44+00:00, selamat anda nggak bakal dapat rezeki dan sial seumur hidup ,1
2022-07-11 07:42:33+00:00, so cute auto jadi thumbnail di perayaan m sub legooo ,0
2022-07-11 07:40:56+00:00, awokawokawok ajg bgst ,2
2022-07-11 07:40:50+00:00, awokwok ,2
2022-07-11 07:39:33+00:00, suka bet ama kuda rongeng ,2
2022-07-11 07:39:32+00:00, mauuu kudaaa ,2
2022-07-11 07:38:48+00:00, kami ingin kuda ,2
2022-07-11 07:26:04+00:00, jowoan to mbak,2
2022-07-11 07:24:35+00:00, selamat aer koco ,2
2022-07-11 07:22:34+00:00, selamat ya princess ,2
2022-07-11 07:21:29+00:00, prik bat si bo btw congrats jeti nya awikwok ,0
2022-07-11 07:20:43+00:00, ga usah bawa tuhan deh lu liat gini ,0
2022-07-11 07:20:33+00:00,wkwkwk gajelas bet ,0
2022-07-11 07:18:44+00:00, ok skrg gw tanya ama elu ini beneran buatan elu g ,0
2022-07-11 07:17:49+00:00,bocil warnet ini terlalu kuat ,0
2022-07-11 07:15:31+00:00, ekhem nterus ini apa bang ,0
2022-07-11 07:15:30+00:00, dih maling ,2
2022-07-11 07:13:32+00:00, weh congratulations kobo gile cepet banget udah m subs gt o lt ,2
2022-07-11 07:12:56+00:00, terus lu ngetag moona ollie dan kobo buat apa tol ,0
2022-07-11 07:11:04+00:00, hah plis zweiii gua lgi galau lohhh ,2
2022-07-11 07:10:38+00:00, ngeri bet kobo ,0
2022-07-11 07:10:13+00:00, selamat koboo ,2
2022-07-11 07:07:48+00:00, selamat ,2
2022-07-11 07:07:32+00:00, anak kobokan masih nagih kuda rupanya ,0
2022-07-11 07:07:02+00:00, kobiok ,2
2022-07-11 07:05:31+00:00,langsung inget si ,0
2022-07-11 07:05:29+00:00, sembelih aja kobonya yop mumpung idul adha ,2
2022-07-11 07:02:53+00:00, awwkjhejakwhdkjshjkdahkjd sa ae zetsen makasih y ngab ,2
2022-07-11 07:01:57+00:00, selamatttt princess aowkaowkakw ,2
2022-07-11 06:57:52+00:00, kok malak ,0
2022-07-11 06:57:36+00:00, selamat koboo ,2
2022-07-11 06:53:27+00:00, lebih tepatnya ,2
2022-07-11 06:50:17+00:00,kan malak kuda ,0
2022-07-11 06:48:10+00:00, jadwal bo minggu ini ,0
2022-07-11 06:46:25+00:00, demi tuhaaaaaaaannnn ,2
2022-07-11 06:45:58+00:00, msalahnya tuh bukan tntang orang nggak percaya ,2
2022-07-11 06:43:59+00:00, minta kuda bo ke bos ,0
2022-07-11 06:43:51+00:00, kobo ,0
2022-07-11 06:39:09+00:00, singkat padat bangsat ,2
2022-07-11 06:36:43+00:00, tumben bener namanya wkwkw ,2
2022-07-11 06:35:44+00:00, yeeeee karaoke lagu ,2
2022-07-11 06:35:24+00:00, gunakan kartu senpai ta mu yop biar ga bisa menghindar ,0
2022-07-11 06:34:57+00:00, pas dikasih beneren nangis gatau gimana ngurusinnya ,2
2022-07-11 06:33:34+00:00, bokobokobooo ,2
2022-07-11 06:32:51+00:00, gokil sekarang udah bisa gabung sirkel gold play button ,1
2022-07-11 06:32:06+00:00, waduu kobo klo ngebahas traktiran langsung kabur wkwk ,0
2022-07-11 06:31:13+00:00,vtuber kecil dah bisa masuk sirkel gold play button ,0
2022-07-11 06:30:08+00:00, lort diucapin nihhh ,2
2022-07-11 06:29:56+00:00, dompet kobo bentar lagi kurus ,0
2022-07-11 06:29:38+00:00, palak terus sampe dapet ya ,0
2022-07-11 06:26:47+00:00, ajuin centang biru lah masa udh sejuta sebkrep gk centang blue ,2
2022-07-11 06:23:41+00:00, pasifnya kobo ,0
2022-07-11 06:23:34+00:00, mamang loting banyak tangungan ini wkwkwkwk ,0
2022-07-11 06:23:32+00:00,yagoo dihormati semua talent hololive nyagoo dipalakin kuda sama kobo v ,1
2022-07-11 06:22:19+00:00, budak tu bukan lili ,2
2022-07-11 06:22:18+00:00, versi asli nmataram is red mataram is blue npasopati anjeng nho oh ,2
2022-07-11 06:22:14+00:00, ngeloot mulu ,2
2022-07-11 06:21:44+00:00, yg benerrr boo ,0
2022-07-11 06:21:31+00:00, btw bo ini yago pake tanda serunya kemaren kan wkekwkw ,0
2022-07-11 06:20:57+00:00, meru meruu ,2
2022-07-11 06:17:50+00:00, yang traktiran sebelum nya emang udah ,0
2022-07-11 06:16:20+00:00, otw di kirimin kuda dari jepun ,0
2022-07-11 06:14:57+00:00,pak tolong beri kobo kudanya wwww ,0
2022-07-11 06:14:25+00:00, tumben nyebut lu bener anime ,2
2022-07-11 06:14:13+00:00, selamat lord buat jt subscribers ,2
2022-07-11 06:14:06+00:00, tumben nyebut namanya bener ,2
2022-07-11 06:13:39+00:00, saatnya open house pasca sembelih kambing ,2
2022-07-11 06:12:33+00:00, double nih wkwk ,2
2022-07-11 06:11:51+00:00,princess kobo at your service ncongrats for m kobo nsemoga semakin berjaya nkobokanaeruaeruseni ,0
2022-07-11 06:11:14+00:00, palak terus yop jangan kasi kendor wkwk ,0
2022-07-11 06:10:12+00:00, awas yop nanti barang kamu di looting loh ,0
2022-07-11 06:08:56+00:00, selamat koboo ,2
2022-07-11 06:08:51+00:00, yang kemaren belum ya yopp duhh boo kamu jangan skem muluu ,0
2022-07-11 06:08:38+00:00, banjir traktir ,2
2022-07-11 06:07:55+00:00, gabisa tau kecuali kalo nanya si kobo sendiri tapi ini bukan terjemahan ,0
2022-07-11 06:07:48+00:00, duh traktirannya nambah lagi duh ,0
2022-07-11 06:05:48+00:00, bot gak kali ini yago bo ,0
2022-07-11 06:05:00+00:00, kamu pasti beli subskreber ya kobo tapi ometedou kobotod ,0
2022-07-11 06:04:07+00:00, di aminkan dulu deh ,0
2022-07-11 06:03:08+00:00, congcrats bo sekarang mana traktirannya ,0
2022-07-11 06:01:10+00:00, pepet terus bo tapi ini hari senin mana skejulnya ,0
2022-07-11 05:59:47+00:00,big bossnya juga dipalakin ,2
2022-07-11 05:59:26+00:00, kobo certified wong jowo rantauan ,0
2022-07-11 05:58:56+00:00, wkkwkw ,2
2022-07-11 05:58:06+00:00, kudanya juga ya bo sesuai tanda nya wkwkwk ,0
2022-07-11 05:57:55+00:00, skejul mana ,0
2022-07-11 05:57:15+00:00, kuda itu adalah hewan mitos kobo ,0
2022-07-11 05:56:38+00:00, elah giliran gini lu pepet terus giliran lu diminta skejul lu keluarin motor mulu ,2
2022-07-11 05:56:35+00:00, astaga ni bocil ,2
2022-07-11 05:55:56+00:00, sepatut nya ollie merah kobo biru you marah i lop yu ,0
2022-07-11 05:55:41+00:00, getting over itkayaknya ,2
2022-07-11 05:54:49+00:00, tagih teroos kwkwkw ,2
2022-07-11 05:52:35+00:00, emang anying bocil satu ini ,0
2022-07-11 05:51:11+00:00, kerad ,2
2022-07-11 05:50:47+00:00, ntar bukan horse malah dibeliin porsche kmu bo ,0
2022-07-11 05:50:34+00:00, terus kalo situ gatau sc nya jadi boleh gt asal ngambil tanp ,0
2022-07-11 05:50:11+00:00, tahniah juta ,2
2022-07-11 05:50:02+00:00, teori tanda seru nya ada sepuluh ternyata benar ,2
2022-07-11 05:48:55+00:00, jangan kasih kendor lort ,2
2022-07-11 05:48:38+00:00, anjay yg sopan bo ,0
2022-07-11 05:48:35+00:00, deket lah sm rat bo jalan lah kesana liat koala sm kangguru ,0
